Event_ID,Zone_ID,Sensor_ID,Sensor_Type,Reading,Timestamp
SNS_EVT_00738,SGR_ZONE_053,SNS_SEI_053_03,Seismic,0.3311,2026-08-21 15:38:27
SNS_EVT_00739,SGR_ZONE_037,SNS_ACO_037_02,Acoustic,0.2133,2026-08-21 06:41:27
SNS_EVT_00740,SGR_ZONE_023,SNS_VIB_023_01,Vibration,0.1623,2026-08-21 21:48:56
SNS_EVT_00741,SGR_ZONE_062,SNS_INF_062_03,Infrared,0.4594,2026-08-21 21:41:42
SNS_EVT_00742,SGR_ZONE_057,SNS_VIB_057_01,Vibration,0.3089,2026-08-21 19:33:31
SNS_EVT_00743,SGR_ZONE_121,SNS_ACO_121_03,Acoustic,0.4101,2026-08-21 00:27:30
SNS_EVT_00744,SGR_ZONE_118,SNS_INF_118_04,Infrared,0.2079,2026-08-21 19:33:37
SNS_EVT_00745,SGR_ZONE_026,SNS_INF_026_04,Infrared,0.9117,2026-08-21 23:12:42
SNS_EVT_00746,SGR_ZONE_076,SNS_ACO_076_03,Acoustic,0.1553,2026-08-21 17:43:35
SNS_EVT_00747,SGR_ZONE_017,SNS_SEI_017_04,Seismic,0.2355,2026-08-21 01:56:24
SNS_EVT_00748,SGR_ZONE_026,SNS_ACO_026_03,Acoustic,0.0758,2026-08-21 08:36:50
SNS_EVT_00749,SGR_ZONE_015,SNS_INF_015_03,Infrared,0.2611,2026-08-21 04:54:30
SNS_EVT_00750,SGR_ZONE_031,SNS_SEI_031_02,Seismic,0.7032,2026-08-21 14:56:14
SNS_EVT_00751,SGR_ZONE_110,SNS_VIB_110_03,Vibration,0.2787,2026-08-21 10:15:32
SNS_EVT_00752,SGR_ZONE_093,SNS_SEI_093_02,Seismic,0.4754,2026-08-21 14:01:23
SNS_EVT_00753,SGR_ZONE_064,SNS_SEI_064_02,Seismic,0.012,2026-08-21 00:42:49
SNS_EVT_00754,SGR_ZONE_110,SNS_ACO_110_02,Acoustic,0.0957,2026-08-21 21:55:30
SNS_EVT_00755,SGR_ZONE_037,SNS_ACO_037_02,Acoustic,0.7413,2026-08-21 09:47:09
SNS_EVT_00756,SGR_ZONE_081,SNS_VIB_081_04,Vibration,0.2376,2026-08-21 15:07:48
SNS_EVT_00757,SGR_ZONE_056,SNS_MOT_056_04,Motion,0.5795,2026-08-21 10:28:49
SNS_EVT_00758,SGR_ZONE_002,SNS_MOT_002_04,Motion,0.7719,2026-08-21 10:56:49
SNS_EVT_00759,SGR_ZONE_037,SNS_INF_037_03,Infrared,0.1223,2026-08-21 11:16:24
SNS_EVT_00760,SGR_ZONE_061,SNS_ACO_061_03,Acoustic,0.4431,2026-08-21 08:58:44
SNS_EVT_00761,SGR_ZONE_061,SNS_VIB_061_02,Vibration,0.2574,2026-08-21 10:29:34
SNS_EVT_00762,SGR_ZONE_105,SNS_VIB_105_03,Vibration,0.1403,2026-08-21 20:25:56
SNS_EVT_00763,SGR_ZONE_147,SNS_INF_147_01,Infrared,0.3516,2026-08-21 03:42:36
SNS_EVT_00764,SGR_ZONE_066,SNS_MOT_066_04,Motion,0.094,2026-08-21 01:41:43
SNS_EVT_00765,SGR_ZONE_072,SNS_ACO_072_02,Acoustic,0.8207,2026-08-21 07:21:17
SNS_EVT_00766,SGR_ZONE_061,SNS_INF_061_02,Infrared,0.3116,2026-08-21 06:30:47
SNS_EVT_00767,SGR_ZONE_126,SNS_SEI_126_01,Seismic,0.3272,2026-08-21 22:53:53
SNS_EVT_00768,SGR_ZONE_059,SNS_SEI_059_03,Seismic,0.351,2026-08-21 11:00:20
SNS_EVT_00769,SGR_ZONE_021,SNS_SEI_021_02,Seismic,0.158,2026-08-21 14:04:03
SNS_EVT_00770,SGR_ZONE_028,SNS_VIB_028_04,Vibration,0.2398,2026-08-21 23:22:17
SNS_EVT_00771,SGR_ZONE_129,SNS_ACO_129_04,Acoustic,0.2378,2026-08-21 03:48:13
SNS_EVT_00772,SGR_ZONE_150,SNS_ACO_150_03,Acoustic,0.23,2026-08-21 08:57:34
SNS_EVT_00773,SGR_ZONE_038,SNS_ACO_038_01,Acoustic,0.1012,2026-08-21 16:56:58
SNS_EVT_00774,SGR_ZONE_142,SNS_SEI_142_04,Seismic,0.2842,2026-08-21 00:28:04
SNS_EVT_00775,SGR_ZONE_080,SNS_MOT_080_04,Motion,0.143,2026-08-21 02:58:49
SNS_EVT_00776,SGR_ZONE_052,SNS_INF_052_01,Infrared,0.6115,2026-08-21 04:55:02
SNS_EVT_00777,SGR_ZONE_061,SNS_SEI_061_03,Seismic,0.4444,2026-08-21 23:52:06
SNS_EVT_00778,SGR_ZONE_097,SNS_VIB_097_01,Vibration,0.7363,2026-08-21 01:57:25
SNS_EVT_00779,SGR_ZONE_129,SNS_SEI_129_03,Seismic,0.4797,2026-08-21 22:55:25
SNS_EVT_00780,SGR_ZONE_087,SNS_INF_087_02,Infrared,0.1719,2026-08-21 08:41:50
SNS_EVT_00781,SGR_ZONE_016,SNS_INF_016_02,Infrared,0.4229,2026-08-21 15:20:18
SNS_EVT_00782,SGR_ZONE_089,SNS_ACO_089_01,Acoustic,0.3116,2026-08-21 08:24:24
SNS_EVT_00783,SGR_ZONE_002,SNS_ACO_002_02,Acoustic,0.5717,2026-08-21 22:50:17
SNS_EVT_00784,SGR_ZONE_008,SNS_MOT_008_03,Motion,0.1916,2026-08-21 23:45:34
SNS_EVT_00785,SGR_ZONE_037,SNS_MOT_037_03,Motion,0.909,2026-08-21 03:26:27
SNS_EVT_00786,SGR_ZONE_125,SNS_ACO_125_04,Acoustic,0.2764,2026-08-21 16:43:56
SNS_EVT_00787,SGR_ZONE_045,SNS_INF_045_01,Infrared,0.9773,2026-08-21 07:02:57
SNS_EVT_00788,SGR_ZONE_025,SNS_INF_025_01,Infrared,0.3272,2026-08-21 06:15:15
SNS_EVT_00789,SGR_ZONE_038,SNS_MOT_038_03,Motion,0.143,2026-08-21 15:51:28
SNS_EVT_00790,SGR_ZONE_144,SNS_SEI_144_01,Seismic,0.2699,2026-08-21 21:49:55
SNS_EVT_00791,SGR_ZONE_137,SNS_MOT_137_02,Motion,0.3121,2026-08-21 02:04:13
SNS_EVT_00792,SGR_ZONE_067,SNS_INF_067_01,Infrared,0.7996,2026-08-21 04:21:16
SNS_EVT_00793,SGR_ZONE_118,SNS_SEI_118_01,Seismic,0.9274,2026-08-21 00:16:11
SNS_EVT_00794,SGR_ZONE_004,SNS_VIB_004_01,Vibration,0.2682,2026-08-21 04:16:29
SNS_EVT_00795,SGR_ZONE_073,SNS_MOT_073_03,Motion,0.1804,2026-08-21 12:46:45
SNS_EVT_00796,SGR_ZONE_120,SNS_SEI_120_02,Seismic,0.5669,2026-08-21 02:06:35
SNS_EVT_00797,SGR_ZONE_015,SNS_ACO_015_01,Acoustic,0.3783,2026-08-21 09:27:56
SNS_EVT_00798,SGR_ZONE_147,SNS_ACO_147_04,Acoustic,0.1944,2026-08-21 00:19:12
SNS_EVT_00799,SGR_ZONE_005,SNS_VIB_005_02,Vibration,0.1439,2026-08-21 03:29:18
SNS_EVT_00800,SGR_ZONE_095,SNS_MOT_095_01,Motion,0.7405,2026-08-21 05:25:01
SNS_EVT_00801,SGR_ZONE_109,SNS_VIB_109_01,Vibration,0.3083,2026-08-21 01:39:37
SNS_EVT_00802,SGR_ZONE_048,SNS_ACO_048_01,Acoustic,0.9268,2026-08-21 15:30:05
SNS_EVT_00803,SGR_ZONE_090,SNS_ACO_090_03,Acoustic,0.5991,2026-08-21 23:50:31
SNS_EVT_00804,SGR_ZONE_025,SNS_SEI_025_04,Seismic,0.0986,2026-08-21 09:45:21
SNS_EVT_00805,SGR_ZONE_089,SNS_VIB_089_02,Vibration,0.1951,2026-08-21 06:16:49
SNS_EVT_00806,SGR_ZONE_032,SNS_ACO_032_01,Acoustic,0.1198,2026-08-21 04:57:34
SNS_EVT_00807,SGR_ZONE_101,SNS_ACO_101_01,Acoustic,0.9645,2026-08-21 13:22:18
SNS_EVT_00808,SGR_ZONE_046,SNS_VIB_046_01,Vibration,0.4273,2026-08-21 19:40:34
SNS_EVT_00809,SGR_ZONE_028,SNS_MOT_028_04,Motion,0.1229,2026-08-21 14:11:04
SNS_EVT_00810,SGR_ZONE_101,SNS_SEI_101_04,Seismic,0.1827,2026-08-21 01:32:38
SNS_EVT_00811,SGR_ZONE_107,SNS_INF_107_01,Infrared,0.1144,2026-08-21 10:43:56
SNS_EVT_00812,SGR_ZONE_068,SNS_MOT_068_04,Motion,0.6857,2026-08-21 00:02:36
SNS_EVT_00813,SGR_ZONE_086,SNS_MOT_086_02,Motion,0.3961,2026-08-21 14:12:50
SNS_EVT_00814,SGR_ZONE_144,SNS_INF_144_03,Infrared,0.5126,2026-08-21 18:42:36
SNS_EVT_00815,SGR_ZONE_112,SNS_VIB_112_04,Vibration,0.2713,2026-08-21 17:03:08
SNS_EVT_00816,SGR_ZONE_135,SNS_INF_135_04,Infrared,0.5176,2026-08-21 17:47:51
SNS_EVT_00817,SGR_ZONE_150,SNS_SEI_150_01,Seismic,0.448,2026-08-21 12:53:34
SNS_EVT_00818,SGR_ZONE_144,SNS_ACO_144_02,Acoustic,0.2612,2026-08-21 19:44:53
SNS_EVT_00819,SGR_ZONE_035,SNS_SEI_035_03,Seismic,0.4092,2026-08-21 18:18:54
SNS_EVT_00820,SGR_ZONE_077,SNS_SEI_077_01,Seismic,0.229,2026-08-21 10:55:37
SNS_EVT_00821,SGR_ZONE_139,SNS_ACO_139_03,Acoustic,0.2782,2026-08-21 00:06:11
SNS_EVT_00822,SGR_ZONE_095,SNS_SEI_095_03,Seismic,0.2586,2026-08-21 00:19:13
SNS_EVT_00823,SGR_ZONE_100,SNS_VIB_100_03,Vibration,0.3169,2026-08-21 05:14:15
SNS_EVT_00824,SGR_ZONE_024,SNS_INF_024_02,Infrared,0.171,2026-08-21 13:09:54
SNS_EVT_00825,SGR_ZONE_147,SNS_VIB_147_02,Vibration,0.1093,2026-08-21 15:01:30
SNS_EVT_00826,SGR_ZONE_092,SNS_ACO_092_02,Acoustic,0.3202,2026-08-21 11:04:54
SNS_EVT_00827,SGR_ZONE_029,SNS_INF_029_03,Infrared,0.4989,2026-08-21 09:12:14
SNS_EVT_00828,SGR_ZONE_127,SNS_VIB_127_01,Vibration,0.5068,2026-08-21 02:53:07
SNS_EVT_00829,SGR_ZONE_029,SNS_MOT_029_02,Motion,0.2702,2026-08-21 15:50:03
SNS_EVT_00830,SGR_ZONE_087,SNS_MOT_087_02,Motion,0.0771,2026-08-21 22:55:51
SNS_EVT_00831,SGR_ZONE_048,SNS_SEI_048_01,Seismic,0.4832,2026-08-21 03:34:43
SNS_EVT_00832,SGR_ZONE_128,SNS_INF_128_02,Infrared,0.2106,2026-08-21 19:09:28
SNS_EVT_00833,SGR_ZONE_105,SNS_SEI_105_03,Seismic,0.2966,2026-08-21 11:17:50
SNS_EVT_00834,SGR_ZONE_021,SNS_ACO_021_02,Acoustic,0.3426,2026-08-21 17:25:14
SNS_EVT_00835,SGR_ZONE_033,SNS_VIB_033_03,Vibration,0.8976,2026-08-21 11:12:27
SNS_EVT_00836,SGR_ZONE_001,SNS_ACO_001_02,Acoustic,0.8214,2026-08-21 14:58:20
SNS_EVT_00837,SGR_ZONE_105,SNS_INF_105_03,Infrared,0.9003,2026-08-21 01:22:40
SNS_EVT_00838,SGR_ZONE_098,SNS_SEI_098_03,Seismic,0.2413,2026-08-21 03:47:50
SNS_EVT_00839,SGR_ZONE_097,SNS_INF_097_04,Infrared,0.187,2026-08-21 10:23:28
SNS_EVT_00840,SGR_ZONE_003,SNS_SEI_003_02,Seismic,0.2483,2026-08-21 13:24:07
SNS_EVT_00841,SGR_ZONE_068,SNS_SEI_068_03,Seismic,0.151,2026-08-21 15:53:42
SNS_EVT_00842,SGR_ZONE_042,SNS_MOT_042_02,Motion,0.1535,2026-08-21 15:17:22
SNS_EVT_00843,SGR_ZONE_117,SNS_VIB_117_03,Vibration,0.1383,2026-08-21 03:50:33
SNS_EVT_00844,SGR_ZONE_137,SNS_SEI_137_02,Seismic,0.1506,2026-08-21 08:28:21
SNS_EVT_00845,SGR_ZONE_138,SNS_INF_138_01,Infrared,0.785,2026-08-21 23:58:46
SNS_EVT_00846,SGR_ZONE_089,SNS_ACO_089_03,Acoustic,0.4747,2026-08-21 02:09:33
SNS_EVT_00847,SGR_ZONE_070,SNS_ACO_070_02,Acoustic,0.3152,2026-08-21 22:30:18
SNS_EVT_00848,SGR_ZONE_062,SNS_ACO_062_01,Acoustic,0.0096,2026-08-21 05:00:07
SNS_EVT_00849,SGR_ZONE_051,SNS_ACO_051_01,Acoustic,0.3884,2026-08-21 09:55:11
SNS_EVT_00850,SGR_ZONE_120,SNS_MOT_120_01,Motion,0.3315,2026-08-21 21:15:07
SNS_EVT_00851,SGR_ZONE_080,SNS_ACO_080_04,Acoustic,0.1211,2026-08-21 13:16:00
SNS_EVT_00852,SGR_ZONE_063,SNS_MOT_063_02,Motion,0.3208,2026-08-21 14:11:20
SNS_EVT_00853,SGR_ZONE_042,SNS_VIB_042_02,Vibration,0.5303,2026-08-21 09:58:58
SNS_EVT_00854,SGR_ZONE_079,SNS_ACO_079_02,Acoustic,0.824,2026-08-21 20:58:04
SNS_EVT_00855,SGR_ZONE_132,SNS_INF_132_03,Infrared,0.1001,2026-08-21 04:02:34
SNS_EVT_00856,SGR_ZONE_124,SNS_SEI_124_04,Seismic,0.7506,2026-08-21 06:56:07
SNS_EVT_00857,SGR_ZONE_128,SNS_VIB_128_04,Vibration,0.1102,2026-08-21 09:38:11
SNS_EVT_00858,SGR_ZONE_148,SNS_VIB_148_04,Vibration,0.3761,2026-08-21 09:18:55
SNS_EVT_00859,SGR_ZONE_095,SNS_MOT_095_01,Motion,0.3136,2026-08-21 05:49:50
SNS_EVT_00860,SGR_ZONE_139,SNS_VIB_139_04,Vibration,0.1342,2026-08-21 03:27:23
SNS_EVT_00861,SGR_ZONE_069,SNS_VIB_069_01,Vibration,0.4218,2026-08-21 21:46:04
SNS_EVT_00862,SGR_ZONE_001,SNS_SEI_001_02,Seismic,0.4737,2026-08-21 17:25:12
SNS_EVT_00863,SGR_ZONE_058,SNS_INF_058_03,Infrared,0.0382,2026-08-21 19:38:24
SNS_EVT_00864,SGR_ZONE_126,SNS_MOT_126_02,Motion,0.1616,2026-08-21 07:38:46
SNS_EVT_00865,SGR_ZONE_062,SNS_VIB_062_02,Vibration,0.2874,2026-08-21 16:49:20
SNS_EVT_00866,SGR_ZONE_057,SNS_INF_057_03,Infrared,0.4031,2026-08-21 16:11:05
SNS_EVT_00867,SGR_ZONE_147,SNS_ACO_147_01,Acoustic,0.279,2026-08-21 20:03:33
SNS_EVT_00868,SGR_ZONE_092,SNS_MOT_092_04,Motion,0.3781,2026-08-21 14:17:34
SNS_EVT_00869,SGR_ZONE_098,SNS_INF_098_03,Infrared,0.4649,2026-08-21 18:22:11
SNS_EVT_00870,SGR_ZONE_092,SNS_SEI_092_04,Seismic,0.9686,2026-08-21 03:50:08
SNS_EVT_00871,SGR_ZONE_112,SNS_ACO_112_04,Acoustic,0.2029,2026-08-21 09:54:44
SNS_EVT_00872,SGR_ZONE_125,SNS_INF_125_02,Infrared,0.2347,2026-08-21 18:43:46
SNS_EVT_00873,SGR_ZONE_035,SNS_ACO_035_04,Acoustic,0.1661,2026-08-21 19:13:59
SNS_EVT_00874,SGR_ZONE_096,SNS_INF_096_03,Infrared,0.944,2026-08-21 12:53:10
SNS_EVT_00875,SGR_ZONE_008,SNS_MOT_008_04,Motion,0.0101,2026-08-21 19:46:14
SNS_EVT_00876,SGR_ZONE_062,SNS_ACO_062_01,Acoustic,0.3401,2026-08-21 13:07:47
SNS_EVT_00877,SGR_ZONE_142,SNS_MOT_142_04,Motion,0.379,2026-08-21 23:55:14
SNS_EVT_00878,SGR_ZONE_058,SNS_ACO_058_04,Acoustic,0.2223,2026-08-21 22:13:58
SNS_EVT_00879,SGR_ZONE_053,SNS_ACO_053_03,Acoustic,0.2341,2026-08-21 21:32:57
SNS_EVT_00880,SGR_ZONE_047,SNS_VIB_047_02,Vibration,0.7383,2026-08-21 07:36:40
SNS_EVT_00881,SGR_ZONE_122,SNS_SEI_122_04,Seismic,0.1969,2026-08-21 19:33:03
SNS_EVT_00882,SGR_ZONE_088,SNS_VIB_088_01,Vibration,0.2697,2026-08-21 09:53:28
SNS_EVT_00883,SGR_ZONE_123,SNS_ACO_123_02,Acoustic,0.1934,2026-08-21 09:38:04
SNS_EVT_00884,SGR_ZONE_048,SNS_VIB_048_01,Vibration,0.0607,2026-08-21 22:20:36
SNS_EVT_00885,SGR_ZONE_134,SNS_INF_134_02,Infrared,0.2937,2026-08-21 06:14:52
SNS_EVT_00886,SGR_ZONE_043,SNS_MOT_043_01,Motion,0.0337,2026-08-21 11:32:23
SNS_EVT_00887,SGR_ZONE_148,SNS_VIB_148_02,Vibration,0.2528,2026-08-21 13:22:11
SNS_EVT_00888,SGR_ZONE_143,SNS_VIB_143_01,Vibration,0.1947,2026-08-21 09:03:26
SNS_EVT_00889,SGR_ZONE_093,SNS_MOT_093_01,Motion,0.3434,2026-08-21 20:41:03
SNS_EVT_00890,SGR_ZONE_133,SNS_ACO_133_03,Acoustic,0.3001,2026-08-21 02:49:20
SNS_EVT_00891,SGR_ZONE_043,SNS_VIB_043_02,Vibration,0.0656,2026-08-21 03:30:48
SNS_EVT_00892,SGR_ZONE_145,SNS_INF_145_01,Infrared,0.1845,2026-08-21 23:30:44
SNS_EVT_00893,SGR_ZONE_045,SNS_ACO_045_03,Acoustic,0.0266,2026-08-21 22:29:09
SNS_EVT_00894,SGR_ZONE_072,SNS_SEI_072_01,Seismic,0.6125,2026-08-21 14:22:52
SNS_EVT_00895,SGR_ZONE_129,SNS_INF_129_02,Infrared,0.1733,2026-08-21 13:52:00
SNS_EVT_00896,SGR_ZONE_060,SNS_ACO_060_04,Acoustic,0.4445,2026-08-21 06:07:18
SNS_EVT_00897,SGR_ZONE_111,SNS_INF_111_02,Infrared,0.2037,2026-08-21 18:09:26
SNS_EVT_00898,SGR_ZONE_143,SNS_ACO_143_03,Acoustic,0.1899,2026-08-21 16:33:55
SNS_EVT_00899,SGR_ZONE_037,SNS_MOT_037_04,Motion,0.6502,2026-08-21 01:33:24
SNS_EVT_00900,SGR_ZONE_132,SNS_SEI_132_03,Seismic,0.9517,2026-08-21 18:07:13
SNS_EVT_00901,SGR_ZONE_010,SNS_ACO_010_02,Acoustic,0.4599,2026-08-21 14:03:54
SNS_EVT_00902,SGR_ZONE_066,SNS_ACO_066_03,Acoustic,0.41,2026-08-21 22:19:12
SNS_EVT_00903,SGR_ZONE_077,SNS_ACO_077_03,Acoustic,0.1627,2026-08-21 22:36:38
SNS_EVT_00904,SGR_ZONE_034,SNS_MOT_034_04,Motion,0.3284,2026-08-21 00:21:43
SNS_EVT_00905,SGR_ZONE_091,SNS_ACO_091_04,Acoustic,0.1355,2026-08-21 18:07:38
SNS_EVT_00906,SGR_ZONE_033,SNS_SEI_033_01,Seismic,0.359,2026-08-21 11:32:29
SNS_EVT_00907,SGR_ZONE_012,SNS_ACO_012_01,Acoustic,0.0887,2026-08-21 09:07:19
SNS_EVT_00908,SGR_ZONE_072,SNS_MOT_072_03,Motion,0.0133,2026-08-21 02:22:45
SNS_EVT_00909,SGR_ZONE_015,SNS_INF_015_01,Infrared,0.7283,2026-08-21 01:43:36
SNS_EVT_00910,SGR_ZONE_078,SNS_SEI_078_03,Seismic,0.1337,2026-08-21 06:46:29
SNS_EVT_00911,SGR_ZONE_021,SNS_SEI_021_03,Seismic,0.2931,2026-08-21 20:30:38
SNS_EVT_00912,SGR_ZONE_059,SNS_SEI_059_04,Seismic,0.1081,2026-08-21 12:28:18
SNS_EVT_00913,SGR_ZONE_047,SNS_VIB_047_02,Vibration,0.7394,2026-08-21 19:19:47
SNS_EVT_00914,SGR_ZONE_120,SNS_INF_120_04,Infrared,0.1172,2026-08-21 11:38:49
SNS_EVT_00915,SGR_ZONE_118,SNS_SEI_118_02,Seismic,0.4639,2026-08-21 06:26:13
SNS_EVT_00916,SGR_ZONE_078,SNS_SEI_078_01,Seismic,0.2092,2026-08-21 06:28:23
SNS_EVT_00917,SGR_ZONE_070,SNS_INF_070_04,Infrared,0.0577,2026-08-21 11:55:26
SNS_EVT_00918,SGR_ZONE_062,SNS_INF_062_03,Infrared,0.0658,2026-08-21 08:51:12
SNS_EVT_00919,SGR_ZONE_100,SNS_VIB_100_01,Vibration,0.8472,2026-08-21 12:54:16
SNS_EVT_00920,SGR_ZONE_009,SNS_SEI_009_02,Seismic,0.2532,2026-08-21 06:58:57
SNS_EVT_00921,SGR_ZONE_026,SNS_SEI_026_02,Seismic,0.3291,2026-08-21 17:34:12
SNS_EVT_00922,SGR_ZONE_076,SNS_INF_076_01,Infrared,0.2147,2026-08-21 12:13:48
SNS_EVT_00923,SGR_ZONE_109,SNS_INF_109_01,Infrared,0.265,2026-08-21 11:24:14
SNS_EVT_00924,SGR_ZONE_004,SNS_SEI_004_02,Seismic,0.2223,2026-08-21 22:20:54
SNS_EVT_00925,SGR_ZONE_076,SNS_MOT_076_02,Motion,0.2641,2026-08-21 07:11:40
SNS_EVT_00926,SGR_ZONE_026,SNS_INF_026_02,Infrared,0.2086,2026-08-21 11:47:24
SNS_EVT_00927,SGR_ZONE_095,SNS_ACO_095_01,Acoustic,0.1332,2026-08-21 22:59:42
SNS_EVT_00928,SGR_ZONE_140,SNS_VIB_140_04,Vibration,0.165,2026-08-21 07:07:39
SNS_EVT_00929,SGR_ZONE_034,SNS_SEI_034_03,Seismic,0.4824,2026-08-21 12:27:57
SNS_EVT_00930,SGR_ZONE_084,SNS_MOT_084_04,Motion,0.1266,2026-08-21 01:41:21
SNS_EVT_00931,SGR_ZONE_133,SNS_INF_133_02,Infrared,0.8559,2026-08-21 16:20:08
SNS_EVT_00932,SGR_ZONE_150,SNS_ACO_150_03,Acoustic,0.4056,2026-08-21 08:43:35
SNS_EVT_00933,SGR_ZONE_077,SNS_SEI_077_01,Seismic,0.895,2026-08-21 13:50:43
SNS_EVT_00934,SGR_ZONE_096,SNS_INF_096_01,Infrared,0.06,2026-08-21 15:11:52
SNS_EVT_00935,SGR_ZONE_085,SNS_VIB_085_01,Vibration,0.6855,2026-08-21 16:56:14
SNS_EVT_00936,SGR_ZONE_034,SNS_MOT_034_04,Motion,0.5927,2026-08-21 13:16:56
SNS_EVT_00937,SGR_ZONE_083,SNS_MOT_083_01,Motion,0.8845,2026-08-21 18:18:50
SNS_EVT_00938,SGR_ZONE_087,SNS_SEI_087_04,Seismic,0.7788,2026-08-21 21:18:08
SNS_EVT_00939,SGR_ZONE_061,SNS_SEI_061_02,Seismic,0.1613,2026-08-21 07:20:21
SNS_EVT_00940,SGR_ZONE_018,SNS_INF_018_04,Infrared,0.1972,2026-08-21 01:07:09
SNS_EVT_00941,SGR_ZONE_048,SNS_ACO_048_02,Acoustic,0.2404,2026-08-21 02:38:14
SNS_EVT_00942,SGR_ZONE_053,SNS_SEI_053_04,Seismic,0.2936,2026-08-21 23:06:33
SNS_EVT_00943,SGR_ZONE_012,SNS_MOT_012_01,Motion,0.2637,2026-08-21 12:04:56
SNS_EVT_00944,SGR_ZONE_118,SNS_VIB_118_04,Vibration,0.5124,2026-08-21 23:39:46
SNS_EVT_00945,SGR_ZONE_116,SNS_SEI_116_01,Seismic,0.5726,2026-08-21 02:38:41
SNS_EVT_00946,SGR_ZONE_070,SNS_INF_070_04,Infrared,0.4206,2026-08-21 11:38:46
SNS_EVT_00947,SGR_ZONE_112,SNS_MOT_112_03,Motion,0.344,2026-08-21 01:29:29
SNS_EVT_00948,SGR_ZONE_113,SNS_VIB_113_04,Vibration,0.2765,2026-08-21 19:16:16
SNS_EVT_00949,SGR_ZONE_068,SNS_VIB_068_04,Vibration,0.2593,2026-08-21 17:47:28
SNS_EVT_00950,SGR_ZONE_027,SNS_INF_027_04,Infrared,0.0853,2026-08-21 08:36:01
SNS_EVT_00951,SGR_ZONE_066,SNS_MOT_066_02,Motion,0.9611,2026-08-21 04:24:48
SNS_EVT_00952,SGR_ZONE_124,SNS_VIB_124_02,Vibration,0.0699,2026-08-21 09:16:58
SNS_EVT_00953,SGR_ZONE_107,SNS_MOT_107_01,Motion,0.7767,2026-08-21 02:36:25
SNS_EVT_00954,SGR_ZONE_143,SNS_ACO_143_04,Acoustic,0.8893,2026-08-21 01:08:55
SNS_EVT_00955,SGR_ZONE_115,SNS_VIB_115_01,Vibration,0.1114,2026-08-21 05:26:55
SNS_EVT_00956,SGR_ZONE_140,SNS_SEI_140_04,Seismic,0.0659,2026-08-21 15:13:02
SNS_EVT_00957,SGR_ZONE_113,SNS_VIB_113_02,Vibration,0.1992,2026-08-21 08:32:12
SNS_EVT_00958,SGR_ZONE_128,SNS_ACO_128_03,Acoustic,0.3194,2026-08-21 12:43:41
SNS_EVT_00959,SGR_ZONE_099,SNS_SEI_099_01,Seismic,0.042,2026-08-21 11:26:40
SNS_EVT_00960,SGR_ZONE_106,SNS_ACO_106_03,Acoustic,0.5135,2026-08-21 20:43:47
SNS_EVT_00961,SGR_ZONE_114,SNS_VIB_114_02,Vibration,0.3304,2026-08-21 13:36:20
SNS_EVT_00962,SGR_ZONE_014,SNS_MOT_014_03,Motion,0.7006,2026-08-21 18:25:19
SNS_EVT_00963,SGR_ZONE_038,SNS_ACO_038_03,Acoustic,0.3856,2026-08-21 14:55:15
SNS_EVT_00964,SGR_ZONE_145,SNS_ACO_145_03,Acoustic,0.1235,2026-08-21 06:15:54
SNS_EVT_00965,SGR_ZONE_078,SNS_VIB_078_04,Vibration,0.817,2026-08-21 05:36:47
SNS_EVT_00966,SGR_ZONE_062,SNS_MOT_062_04,Motion,0.0382,2026-08-21 03:49:44
SNS_EVT_00967,SGR_ZONE_141,SNS_INF_141_01,Infrared,0.7742,2026-08-21 20:26:26
SNS_EVT_00968,SGR_ZONE_072,SNS_VIB_072_02,Vibration,0.2359,2026-08-21 04:37:31
SNS_EVT_00969,SGR_ZONE_139,SNS_MOT_139_01,Motion,0.1478,2026-08-21 12:26:51
SNS_EVT_00970,SGR_ZONE_146,SNS_ACO_146_02,Acoustic,0.6178,2026-08-21 18:06:49
SNS_EVT_00971,SGR_ZONE_142,SNS_MOT_142_03,Motion,0.3409,2026-08-21 05:01:05
SNS_EVT_00972,SGR_ZONE_110,SNS_ACO_110_04,Acoustic,0.1358,2026-08-21 03:31:00
SNS_EVT_00973,SGR_ZONE_057,SNS_VIB_057_02,Vibration,0.4549,2026-08-21 20:57:08
SNS_EVT_00974,SGR_ZONE_108,SNS_INF_108_01,Infrared,0.7194,2026-08-21 17:46:01
SNS_EVT_00975,SGR_ZONE_142,SNS_VIB_142_04,Vibration,0.9178,2026-08-21 14:25:11
SNS_EVT_00976,SGR_ZONE_043,SNS_ACO_043_02,Acoustic,0.1045,2026-08-21 15:02:44
SNS_EVT_00977,SGR_ZONE_138,SNS_INF_138_03,Infrared,0.3261,2026-08-21 06:56:26
SNS_EVT_00978,SGR_ZONE_113,SNS_SEI_113_04,Seismic,0.7874,2026-08-21 16:21:29
SNS_EVT_00979,SGR_ZONE_126,SNS_MOT_126_01,Motion,0.7166,2026-08-21 06:28:47
SNS_EVT_00980,SGR_ZONE_013,SNS_ACO_013_02,Acoustic,0.1662,2026-08-21 16:12:29
SNS_EVT_00981,SGR_ZONE_025,SNS_VIB_025_04,Vibration,0.6698,2026-08-21 06:42:56
SNS_EVT_00982,SGR_ZONE_054,SNS_MOT_054_04,Motion,0.5536,2026-08-21 13:05:33
