Event_ID,Zone_ID,Camera_ID,Timestamp,Hour,Detection_Type,Detection_Confidence,Movement_Level
CAM_EVT_00693,SGR_ZONE_149,CAM_149_03,2026-08-21 01:51:38,1,Human,0.8644,0.4637
CAM_EVT_00694,SGR_ZONE_117,CAM_117_02,2026-08-21 05:36:57,5,Human,0.7549,0.5445
CAM_EVT_00695,SGR_ZONE_108,CAM_108_03,2026-08-21 03:48:33,3,Human,0.8279,0.3496
CAM_EVT_00696,SGR_ZONE_093,CAM_093_02,2026-08-21 22:56:20,22,Human,0.9713,0.5496
CAM_EVT_00697,SGR_ZONE_055,CAM_055_03,2026-08-21 18:54:48,18,Animal/False Alarm,0.8569,0.6538
CAM_EVT_00698,SGR_ZONE_009,CAM_009_02,2026-08-21 09:52:31,9,Human,0.7173,0.6533
CAM_EVT_00699,SGR_ZONE_074,CAM_074_03,2026-08-21 14:02:18,14,Vehicle,0.7232,0.5314
CAM_EVT_00700,SGR_ZONE_010,CAM_010_01,2026-08-21 12:28:18,12,Human,0.7148,0.4983
CAM_EVT_00701,SGR_ZONE_067,CAM_067_03,2026-08-21 02:44:07,2,Human,0.8376,0.2055
CAM_EVT_00702,SGR_ZONE_087,CAM_087_01,2026-08-21 20:56:06,20,Animal/False Alarm,0.7585,0.3936
CAM_EVT_00703,SGR_ZONE_015,CAM_015_03,2026-08-21 04:43:00,4,Human,0.7537,0.606
CAM_EVT_00704,SGR_ZONE_010,CAM_010_03,2026-08-21 17:11:24,17,Vehicle,0.8317,0.5387
CAM_EVT_00705,SGR_ZONE_112,CAM_112_02,2026-08-21 14:04:42,14,Human,0.8039,0.9421
CAM_EVT_00706,SGR_ZONE_025,CAM_025_02,2026-08-21 18:55:26,18,Animal/False Alarm,0.7264,0.4144
CAM_EVT_00707,SGR_ZONE_111,CAM_111_01,2026-08-21 13:56:33,13,Human,0.707,0.4515
CAM_EVT_00708,SGR_ZONE_067,CAM_067_02,2026-08-21 12:12:04,12,Vehicle,0.9113,0.4365
CAM_EVT_00709,SGR_ZONE_025,CAM_025_02,2026-08-21 12:49:46,12,Vehicle,0.7603,0.6408
CAM_EVT_00710,SGR_ZONE_063,CAM_063_03,2026-08-21 18:34:38,18,Human,0.882,0.6856
CAM_EVT_00711,SGR_ZONE_053,CAM_053_02,2026-08-21 08:00:50,8,Animal/False Alarm,0.9409,0.3685
CAM_EVT_00712,SGR_ZONE_119,CAM_119_02,2026-08-21 22:27:27,22,Human,0.9318,0.4506
CAM_EVT_00713,SGR_ZONE_033,CAM_033_03,2026-08-21 04:25:34,4,Vehicle,0.7197,0.3359
CAM_EVT_00714,SGR_ZONE_098,CAM_098_03,2026-08-21 22:59:53,22,Human,0.8591,0.5021
CAM_EVT_00715,SGR_ZONE_150,CAM_150_03,2026-08-21 22:21:20,22,Human,0.7386,0.3191
CAM_EVT_00716,SGR_ZONE_026,CAM_026_01,2026-08-21 22:42:42,22,Animal/False Alarm,0.7604,0.4666
CAM_EVT_00717,SGR_ZONE_096,CAM_096_02,2026-08-21 20:56:38,20,Animal/False Alarm,0.8015,0.3829
CAM_EVT_00718,SGR_ZONE_091,CAM_091_01,2026-08-21 18:41:06,18,Human,0.7201,0.8206
CAM_EVT_00719,SGR_ZONE_050,CAM_050_03,2026-08-21 20:25:39,20,Human,0.9015,0.6255
CAM_EVT_00720,SGR_ZONE_112,CAM_112_01,2026-08-21 20:27:16,20,Vehicle,0.7386,0.396
CAM_EVT_00721,SGR_ZONE_028,CAM_028_01,2026-08-21 10:56:37,10,Human,0.7925,0.5116
CAM_EVT_00722,SGR_ZONE_134,CAM_134_01,2026-08-21 20:34:32,20,Human,0.7304,0.2964
CAM_EVT_00723,SGR_ZONE_019,CAM_019_02,2026-08-21 02:00:35,2,Vehicle,0.8049,0.294
CAM_EVT_00724,SGR_ZONE_126,CAM_126_03,2026-08-21 22:18:24,22,Vehicle,0.7917,0.6702
CAM_EVT_00725,SGR_ZONE_016,CAM_016_02,2026-08-21 01:15:43,1,Animal/False Alarm,0.8659,0.3356
CAM_EVT_00726,SGR_ZONE_104,CAM_104_03,2026-08-21 20:57:05,20,Human,0.8264,0.6455
CAM_EVT_00727,SGR_ZONE_096,CAM_096_01,2026-08-21 19:17:59,19,Human,0.7255,0.3289
CAM_EVT_00728,SGR_ZONE_088,CAM_088_01,2026-08-21 08:44:08,8,Animal/False Alarm,0.704,0.687
CAM_EVT_00729,SGR_ZONE_132,CAM_132_01,2026-08-21 22:04:19,22,Human,0.7446,0.8646
CAM_EVT_00730,SGR_ZONE_079,CAM_079_02,2026-08-21 12:09:30,12,Animal/False Alarm,0.9367,0.2142
CAM_EVT_00731,SGR_ZONE_105,CAM_105_03,2026-08-21 20:10:34,20,Human,0.767,0.873
CAM_EVT_00732,SGR_ZONE_042,CAM_042_01,2026-08-21 23:08:51,23,Human,0.8207,0.4674
CAM_EVT_00733,SGR_ZONE_130,CAM_130_02,2026-08-21 06:20:22,6,Human,0.7608,0.9324
CAM_EVT_00734,SGR_ZONE_089,CAM_089_03,2026-08-21 01:24:12,1,Animal/False Alarm,0.8141,0.298
CAM_EVT_00735,SGR_ZONE_122,CAM_122_03,2026-08-21 02:17:10,2,Vehicle,0.9106,0.4752
CAM_EVT_00736,SGR_ZONE_118,CAM_118_01,2026-08-21 14:15:23,14,Human,0.8175,0.4019
CAM_EVT_00737,SGR_ZONE_105,CAM_105_03,2026-08-21 16:18:37,16,Vehicle,0.9601,0.8346
CAM_EVT_00738,SGR_ZONE_100,CAM_100_03,2026-08-21 21:39:50,21,Human,0.9285,0.8774
CAM_EVT_00739,SGR_ZONE_072,CAM_072_02,2026-08-21 12:12:06,12,Human,0.9346,0.8566
CAM_EVT_00740,SGR_ZONE_010,CAM_010_02,2026-08-21 05:28:24,5,Human,0.9644,0.2731
CAM_EVT_00741,SGR_ZONE_081,CAM_081_02,2026-08-21 01:27:02,1,Vehicle,0.8481,0.29
CAM_EVT_00742,SGR_ZONE_075,CAM_075_02,2026-08-21 21:55:38,21,Human,0.8292,0.2632
CAM_EVT_00743,SGR_ZONE_059,CAM_059_03,2026-08-21 08:44:00,8,Animal/False Alarm,0.7907,0.8439
CAM_EVT_00744,SGR_ZONE_056,CAM_056_02,2026-08-21 07:06:26,7,Human,0.9532,0.3266
CAM_EVT_00745,SGR_ZONE_001,CAM_001_03,2026-08-21 10:41:52,10,Human,0.7256,0.3459
CAM_EVT_00746,SGR_ZONE_063,CAM_063_01,2026-08-21 04:47:31,4,Vehicle,0.8753,0.5457
CAM_EVT_00747,SGR_ZONE_003,CAM_003_03,2026-08-21 16:59:23,16,Human,0.9433,0.7033
CAM_EVT_00748,SGR_ZONE_116,CAM_116_03,2026-08-21 14:05:26,14,Vehicle,0.7888,0.4446
CAM_EVT_00749,SGR_ZONE_015,CAM_015_02,2026-08-21 14:12:40,14,Vehicle,0.7785,0.3866
CAM_EVT_00750,SGR_ZONE_098,CAM_098_01,2026-08-21 00:33:14,0,Human,0.7031,0.6082
CAM_EVT_00751,SGR_ZONE_078,CAM_078_01,2026-08-21 22:30:24,22,Human,0.7486,0.5469
CAM_EVT_00752,SGR_ZONE_038,CAM_038_02,2026-08-21 13:24:55,13,Animal/False Alarm,0.7725,0.255
CAM_EVT_00753,SGR_ZONE_094,CAM_094_01,2026-08-21 04:15:49,4,Vehicle,0.8191,0.8132
CAM_EVT_00754,SGR_ZONE_122,CAM_122_01,2026-08-21 03:20:38,3,Human,0.7803,0.2345
CAM_EVT_00755,SGR_ZONE_094,CAM_094_02,2026-08-21 15:50:40,15,Human,0.9452,0.3947
CAM_EVT_00756,SGR_ZONE_066,CAM_066_01,2026-08-21 01:54:28,1,Vehicle,0.8488,0.411
CAM_EVT_00757,SGR_ZONE_110,CAM_110_01,2026-08-21 23:03:03,23,Vehicle,0.9694,0.5229
CAM_EVT_00758,SGR_ZONE_125,CAM_125_02,2026-08-21 09:40:54,9,Human,0.9158,0.7333
CAM_EVT_00759,SGR_ZONE_070,CAM_070_02,2026-08-21 23:48:12,23,Human,0.7156,0.3424
CAM_EVT_00760,SGR_ZONE_018,CAM_018_02,2026-08-21 09:16:14,9,Human,0.8288,0.7067
CAM_EVT_00761,SGR_ZONE_146,CAM_146_03,2026-08-21 03:02:06,3,Vehicle,0.7092,0.6012
CAM_EVT_00762,SGR_ZONE_146,CAM_146_02,2026-08-21 03:45:48,3,Vehicle,0.781,0.7869
CAM_EVT_00763,SGR_ZONE_052,CAM_052_02,2026-08-21 14:11:41,14,Human,0.9048,0.4592
CAM_EVT_00764,SGR_ZONE_128,CAM_128_03,2026-08-21 23:46:06,23,Human,0.7893,0.3809
CAM_EVT_00765,SGR_ZONE_083,CAM_083_02,2026-08-21 21:10:19,21,Vehicle,0.7845,0.513
CAM_EVT_00766,SGR_ZONE_126,CAM_126_01,2026-08-21 15:17:54,15,Vehicle,0.8557,0.83
CAM_EVT_00767,SGR_ZONE_122,CAM_122_01,2026-08-21 23:21:02,23,Human,0.8955,0.8332
CAM_EVT_00768,SGR_ZONE_056,CAM_056_03,2026-08-21 00:51:20,0,Human,0.7205,0.8821
CAM_EVT_00769,SGR_ZONE_065,CAM_065_03,2026-08-21 21:39:25,21,Vehicle,0.914,0.3043
CAM_EVT_00770,SGR_ZONE_080,CAM_080_01,2026-08-21 22:06:43,22,Animal/False Alarm,0.8457,0.2108
CAM_EVT_00771,SGR_ZONE_071,CAM_071_03,2026-08-21 15:06:31,15,Animal/False Alarm,0.9762,0.7659
CAM_EVT_00772,SGR_ZONE_147,CAM_147_02,2026-08-21 05:21:31,5,Human,0.79,0.5775
CAM_EVT_00773,SGR_ZONE_105,CAM_105_01,2026-08-21 17:05:44,17,Human,0.8586,0.2656
CAM_EVT_00774,SGR_ZONE_097,CAM_097_03,2026-08-21 00:14:35,0,Animal/False Alarm,0.7609,0.3957
CAM_EVT_00775,SGR_ZONE_109,CAM_109_03,2026-08-21 22:57:32,22,Human,0.9749,0.3059
CAM_EVT_00776,SGR_ZONE_080,CAM_080_03,2026-08-21 02:14:02,2,Vehicle,0.8385,0.5586
CAM_EVT_00777,SGR_ZONE_087,CAM_087_01,2026-08-21 02:57:31,2,Human,0.972,0.8882
CAM_EVT_00778,SGR_ZONE_031,CAM_031_02,2026-08-21 19:31:05,19,Animal/False Alarm,0.9379,0.6214
CAM_EVT_00779,SGR_ZONE_103,CAM_103_02,2026-08-21 16:32:09,16,Human,0.873,0.8108
CAM_EVT_00780,SGR_ZONE_115,CAM_115_03,2026-08-21 15:40:31,15,Vehicle,0.8637,0.8997
CAM_EVT_00781,SGR_ZONE_015,CAM_015_02,2026-08-21 17:57:01,17,Animal/False Alarm,0.7592,0.5518
CAM_EVT_00782,SGR_ZONE_127,CAM_127_02,2026-08-21 21:25:32,21,Animal/False Alarm,0.7994,0.7129
CAM_EVT_00783,SGR_ZONE_074,CAM_074_01,2026-08-21 12:23:39,12,Vehicle,0.7698,0.4901
CAM_EVT_00784,SGR_ZONE_110,CAM_110_01,2026-08-21 23:08:03,23,Human,0.9641,0.2045
CAM_EVT_00785,SGR_ZONE_081,CAM_081_01,2026-08-21 10:20:20,10,Human,0.9801,0.3543
CAM_EVT_00786,SGR_ZONE_146,CAM_146_03,2026-08-21 09:47:19,9,Human,0.7235,0.8575
CAM_EVT_00787,SGR_ZONE_101,CAM_101_01,2026-08-21 03:17:58,3,Human,0.8079,0.7699
CAM_EVT_00788,SGR_ZONE_148,CAM_148_03,2026-08-21 14:27:36,14,Animal/False Alarm,0.7144,0.3928
CAM_EVT_00789,SGR_ZONE_019,CAM_019_02,2026-08-21 16:17:31,16,Animal/False Alarm,0.8229,0.4566
CAM_EVT_00790,SGR_ZONE_131,CAM_131_02,2026-08-21 11:48:55,11,Animal/False Alarm,0.8605,0.4244
CAM_EVT_00791,SGR_ZONE_063,CAM_063_03,2026-08-21 19:35:52,19,Human,0.9461,0.4724
CAM_EVT_00792,SGR_ZONE_118,CAM_118_03,2026-08-21 21:00:48,21,Human,0.8579,0.2308
CAM_EVT_00793,SGR_ZONE_025,CAM_025_02,2026-08-21 06:27:05,6,Human,0.8124,0.6376
CAM_EVT_00794,SGR_ZONE_144,CAM_144_03,2026-08-21 06:32:25,6,Vehicle,0.8583,0.353
CAM_EVT_00795,SGR_ZONE_121,CAM_121_01,2026-08-21 10:01:13,10,Human,0.7308,0.5985
CAM_EVT_00796,SGR_ZONE_108,CAM_108_02,2026-08-21 13:23:33,13,Human,0.979,0.6017
CAM_EVT_00797,SGR_ZONE_026,CAM_026_01,2026-08-21 08:22:14,8,Human,0.7003,0.2294
CAM_EVT_00798,SGR_ZONE_023,CAM_023_01,2026-08-21 13:02:54,13,Animal/False Alarm,0.8597,0.3149
CAM_EVT_00799,SGR_ZONE_012,CAM_012_02,2026-08-21 11:45:05,11,Animal/False Alarm,0.8213,0.4321
CAM_EVT_00800,SGR_ZONE_100,CAM_100_02,2026-08-21 20:50:39,20,Human,0.9442,0.6606
CAM_EVT_00801,SGR_ZONE_071,CAM_071_03,2026-08-21 15:06:58,15,Human,0.9522,0.2661
CAM_EVT_00802,SGR_ZONE_069,CAM_069_03,2026-08-21 20:36:08,20,Human,0.94,0.7549
CAM_EVT_00803,SGR_ZONE_015,CAM_015_03,2026-08-21 20:56:10,20,Human,0.7614,0.2311
CAM_EVT_00804,SGR_ZONE_072,CAM_072_02,2026-08-21 13:09:11,13,Vehicle,0.8263,0.9148
CAM_EVT_00805,SGR_ZONE_038,CAM_038_03,2026-08-21 16:02:30,16,Human,0.7153,0.7446
CAM_EVT_00806,SGR_ZONE_115,CAM_115_01,2026-08-21 09:20:21,9,Vehicle,0.8742,0.3247
CAM_EVT_00807,SGR_ZONE_121,CAM_121_02,2026-08-21 01:05:07,1,Vehicle,0.9676,0.7717
CAM_EVT_00808,SGR_ZONE_125,CAM_125_03,2026-08-21 01:07:57,1,Vehicle,0.7072,0.3866
CAM_EVT_00809,SGR_ZONE_139,CAM_139_01,2026-08-21 03:28:41,3,Vehicle,0.9358,0.3931
CAM_EVT_00810,SGR_ZONE_014,CAM_014_02,2026-08-21 06:19:23,6,Vehicle,0.9335,0.3026
CAM_EVT_00811,SGR_ZONE_087,CAM_087_03,2026-08-21 11:21:43,11,Human,0.9102,0.8273
CAM_EVT_00812,SGR_ZONE_074,CAM_074_03,2026-08-21 05:23:50,5,Human,0.7144,0.6676
CAM_EVT_00813,SGR_ZONE_010,CAM_010_01,2026-08-21 23:32:58,23,Vehicle,0.8781,0.3775
CAM_EVT_00814,SGR_ZONE_018,CAM_018_01,2026-08-21 09:45:56,9,Vehicle,0.9452,0.2857
CAM_EVT_00815,SGR_ZONE_032,CAM_032_02,2026-08-21 19:39:22,19,Vehicle,0.7346,0.2273
CAM_EVT_00816,SGR_ZONE_031,CAM_031_03,2026-08-21 00:36:33,0,Human,0.9448,0.3968
CAM_EVT_00817,SGR_ZONE_084,CAM_084_03,2026-08-21 23:07:29,23,Animal/False Alarm,0.8004,0.6903
CAM_EVT_00818,SGR_ZONE_053,CAM_053_02,2026-08-21 03:32:46,3,Human,0.988,0.8514
CAM_EVT_00819,SGR_ZONE_013,CAM_013_01,2026-08-21 18:57:22,18,Human,0.8829,0.5417
CAM_EVT_00820,SGR_ZONE_054,CAM_054_01,2026-08-21 17:56:47,17,Human,0.8215,0.285
CAM_EVT_00821,SGR_ZONE_005,CAM_005_02,2026-08-21 07:58:57,7,Vehicle,0.7724,0.4575
CAM_EVT_00822,SGR_ZONE_076,CAM_076_02,2026-08-21 21:11:01,21,Human,0.9795,0.4827
CAM_EVT_00823,SGR_ZONE_127,CAM_127_01,2026-08-21 22:39:59,22,Human,0.9468,0.4594
CAM_EVT_00824,SGR_ZONE_073,CAM_073_03,2026-08-21 12:40:52,12,Animal/False Alarm,0.8881,0.8744
CAM_EVT_00825,SGR_ZONE_110,CAM_110_02,2026-08-21 02:14:47,2,Animal/False Alarm,0.8381,0.7023
CAM_EVT_00826,SGR_ZONE_085,CAM_085_02,2026-08-21 04:22:28,4,Vehicle,0.7655,0.6625
CAM_EVT_00827,SGR_ZONE_085,CAM_085_01,2026-08-21 22:58:15,22,Human,0.9855,0.3568
CAM_EVT_00828,SGR_ZONE_068,CAM_068_03,2026-08-21 04:47:32,4,Human,0.71,0.5344
CAM_EVT_00829,SGR_ZONE_009,CAM_009_01,2026-08-21 04:33:45,4,Animal/False Alarm,0.8125,0.8222
CAM_EVT_00830,SGR_ZONE_077,CAM_077_03,2026-08-21 09:37:03,9,Animal/False Alarm,0.8962,0.4726
CAM_EVT_00831,SGR_ZONE_033,CAM_033_03,2026-08-21 09:42:56,9,Vehicle,0.9219,0.8971
CAM_EVT_00832,SGR_ZONE_143,CAM_143_02,2026-08-21 09:11:53,9,Human,0.8157,0.3817
CAM_EVT_00833,SGR_ZONE_004,CAM_004_03,2026-08-21 11:33:35,11,Vehicle,0.9081,0.9325
CAM_EVT_00834,SGR_ZONE_101,CAM_101_03,2026-08-21 22:33:40,22,Vehicle,0.9466,0.7557
CAM_EVT_00835,SGR_ZONE_004,CAM_004_01,2026-08-21 09:15:11,9,Vehicle,0.8289,0.7568
CAM_EVT_00836,SGR_ZONE_116,CAM_116_01,2026-08-21 16:47:58,16,Human,0.8071,0.6978
CAM_EVT_00837,SGR_ZONE_091,CAM_091_03,2026-08-21 05:22:21,5,Vehicle,0.8955,0.2125
CAM_EVT_00838,SGR_ZONE_132,CAM_132_01,2026-08-21 16:23:39,16,Human,0.8697,0.3923
CAM_EVT_00839,SGR_ZONE_126,CAM_126_03,2026-08-21 10:33:54,10,Vehicle,0.9176,0.433
CAM_EVT_00840,SGR_ZONE_124,CAM_124_02,2026-08-21 03:15:29,3,Vehicle,0.9314,0.8483
CAM_EVT_00841,SGR_ZONE_113,CAM_113_02,2026-08-21 11:54:20,11,Animal/False Alarm,0.9891,0.5201
CAM_EVT_00842,SGR_ZONE_056,CAM_056_03,2026-08-21 19:14:22,19,Animal/False Alarm,0.764,0.3188
CAM_EVT_00843,SGR_ZONE_016,CAM_016_01,2026-08-21 18:29:44,18,Human,0.8458,0.8296
CAM_EVT_00844,SGR_ZONE_146,CAM_146_02,2026-08-21 12:43:06,12,Human,0.7864,0.785
CAM_EVT_00845,SGR_ZONE_117,CAM_117_03,2026-08-21 09:40:12,9,Animal/False Alarm,0.7995,0.9411
CAM_EVT_00846,SGR_ZONE_122,CAM_122_02,2026-08-21 20:07:00,20,Human,0.802,0.7292
CAM_EVT_00847,SGR_ZONE_092,CAM_092_01,2026-08-21 08:16:04,8,Human,0.7534,0.2295
CAM_EVT_00848,SGR_ZONE_058,CAM_058_01,2026-08-21 10:18:35,10,Human,0.8202,0.9019
CAM_EVT_00849,SGR_ZONE_050,CAM_050_01,2026-08-21 10:48:35,10,Human,0.8768,0.6263
CAM_EVT_00850,SGR_ZONE_122,CAM_122_02,2026-08-21 20:27:15,20,Vehicle,0.9636,0.7889
CAM_EVT_00851,SGR_ZONE_056,CAM_056_02,2026-08-21 04:55:20,4,Vehicle,0.8313,0.409
CAM_EVT_00852,SGR_ZONE_018,CAM_018_03,2026-08-21 00:44:02,0,Human,0.7809,0.5037
CAM_EVT_00853,SGR_ZONE_021,CAM_021_03,2026-08-21 05:44:54,5,Human,0.7448,0.5297
CAM_EVT_00854,SGR_ZONE_109,CAM_109_02,2026-08-21 18:52:12,18,Human,0.9803,0.9085
CAM_EVT_00855,SGR_ZONE_087,CAM_087_01,2026-08-21 06:53:41,6,Human,0.9351,0.9113
CAM_EVT_00856,SGR_ZONE_042,CAM_042_03,2026-08-21 03:18:16,3,Vehicle,0.7041,0.3932
CAM_EVT_00857,SGR_ZONE_069,CAM_069_03,2026-08-21 06:35:39,6,Animal/False Alarm,0.9772,0.3775
CAM_EVT_00858,SGR_ZONE_132,CAM_132_02,2026-08-21 08:03:50,8,Human,0.7167,0.8338
CAM_EVT_00859,SGR_ZONE_014,CAM_014_01,2026-08-21 16:29:23,16,Vehicle,0.9872,0.6585
CAM_EVT_00860,SGR_ZONE_099,CAM_099_03,2026-08-21 14:27:23,14,Human,0.8006,0.5239
CAM_EVT_00861,SGR_ZONE_027,CAM_027_03,2026-08-21 12:00:09,12,Human,0.9046,0.3406
CAM_EVT_00862,SGR_ZONE_047,CAM_047_03,2026-08-21 17:47:45,17,Human,0.888,0.5833
CAM_EVT_00863,SGR_ZONE_027,CAM_027_02,2026-08-21 07:53:30,7,Vehicle,0.953,0.3831
CAM_EVT_00864,SGR_ZONE_071,CAM_071_02,2026-08-21 08:45:07,8,Human,0.7761,0.6359
CAM_EVT_00865,SGR_ZONE_035,CAM_035_02,2026-08-21 19:24:27,19,Human,0.8009,0.8717
CAM_EVT_00866,SGR_ZONE_150,CAM_150_03,2026-08-21 03:14:23,3,Human,0.9136,0.2387
CAM_EVT_00867,SGR_ZONE_001,CAM_001_03,2026-08-21 17:41:37,17,Human,0.8424,0.4406
CAM_EVT_00868,SGR_ZONE_124,CAM_124_03,2026-08-21 16:03:06,16,Human,0.829,0.6324
CAM_EVT_00869,SGR_ZONE_062,CAM_062_01,2026-08-21 22:33:05,22,Vehicle,0.8761,0.2664
CAM_EVT_00870,SGR_ZONE_045,CAM_045_02,2026-08-21 05:49:36,5,Human,0.8147,0.7154
CAM_EVT_00871,SGR_ZONE_003,CAM_003_02,2026-08-21 15:16:06,15,Vehicle,0.7345,0.2517
CAM_EVT_00872,SGR_ZONE_013,CAM_013_02,2026-08-21 05:18:04,5,Human,0.784,0.3791
CAM_EVT_00873,SGR_ZONE_137,CAM_137_03,2026-08-21 23:58:34,23,Vehicle,0.7404,0.8497
CAM_EVT_00874,SGR_ZONE_003,CAM_003_01,2026-08-21 23:43:24,23,Human,0.9078,0.469
CAM_EVT_00875,SGR_ZONE_040,CAM_040_01,2026-08-21 16:35:39,16,Animal/False Alarm,0.945,0.4698
CAM_EVT_00876,SGR_ZONE_099,CAM_099_01,2026-08-21 19:27:42,19,Vehicle,0.7028,0.5069
CAM_EVT_00877,SGR_ZONE_022,CAM_022_03,2026-08-21 11:23:04,11,Human,0.95,0.8121
CAM_EVT_00878,SGR_ZONE_084,CAM_084_03,2026-08-21 11:12:55,11,Animal/False Alarm,0.7653,0.6967
CAM_EVT_00879,SGR_ZONE_097,CAM_097_01,2026-08-21 02:55:04,2,Vehicle,0.8648,0.406
CAM_EVT_00880,SGR_ZONE_011,CAM_011_02,2026-08-21 01:02:07,1,Animal/False Alarm,0.8651,0.6738
CAM_EVT_00881,SGR_ZONE_031,CAM_031_03,2026-08-21 19:56:33,19,Human,0.786,0.8972
CAM_EVT_00882,SGR_ZONE_140,CAM_140_03,2026-08-21 22:26:45,22,Human,0.832,0.3227
CAM_EVT_00883,SGR_ZONE_070,CAM_070_02,2026-08-21 16:28:07,16,Animal/False Alarm,0.9227,0.2855
CAM_EVT_00884,SGR_ZONE_049,CAM_049_01,2026-08-21 05:53:52,5,Vehicle,0.8533,0.2258
CAM_EVT_00885,SGR_ZONE_037,CAM_037_02,2026-08-21 15:43:17,15,Vehicle,0.786,0.3988
CAM_EVT_00886,SGR_ZONE_087,CAM_087_01,2026-08-21 01:29:12,1,Human,0.8697,0.5664
CAM_EVT_00887,SGR_ZONE_059,CAM_059_01,2026-08-21 23:26:29,23,Vehicle,0.9517,0.8211
CAM_EVT_00888,SGR_ZONE_058,CAM_058_01,2026-08-21 20:58:37,20,Human,0.7747,0.3017
CAM_EVT_00889,SGR_ZONE_053,CAM_053_03,2026-08-21 21:57:50,21,Vehicle,0.847,0.6291
CAM_EVT_00890,SGR_ZONE_039,CAM_039_02,2026-08-21 00:37:57,0,Human,0.7809,0.898
CAM_EVT_00891,SGR_ZONE_021,CAM_021_03,2026-08-21 10:46:17,10,Animal/False Alarm,0.9829,0.249
CAM_EVT_00892,SGR_ZONE_123,CAM_123_01,2026-08-21 00:24:42,0,Vehicle,0.8564,0.3913
CAM_EVT_00893,SGR_ZONE_084,CAM_084_03,2026-08-21 09:04:08,9,Human,0.7281,0.2482
CAM_EVT_00894,SGR_ZONE_002,CAM_002_02,2026-08-21 11:35:53,11,Vehicle,0.9693,0.6808
CAM_EVT_00895,SGR_ZONE_085,CAM_085_01,2026-08-21 04:45:25,4,Human,0.965,0.9358
CAM_EVT_00896,SGR_ZONE_090,CAM_090_02,2026-08-21 14:58:15,14,Human,0.7166,0.4573
CAM_EVT_00897,SGR_ZONE_001,CAM_001_01,2026-08-21 15:54:42,15,Human,0.9076,0.9296
CAM_EVT_00898,SGR_ZONE_149,CAM_149_02,2026-08-21 05:45:24,5,Vehicle,0.9382,0.3835
CAM_EVT_00899,SGR_ZONE_139,CAM_139_01,2026-08-21 18:53:20,18,Vehicle,0.7558,0.2764
CAM_EVT_00900,SGR_ZONE_020,CAM_020_02,2026-08-21 08:14:29,8,Vehicle,0.8832,0.5953
CAM_EVT_00901,SGR_ZONE_138,CAM_138_01,2026-08-21 04:21:06,4,Vehicle,0.9522,0.3421
CAM_EVT_00902,SGR_ZONE_093,CAM_093_02,2026-08-21 00:56:08,0,Human,0.8661,0.8146
CAM_EVT_00903,SGR_ZONE_091,CAM_091_01,2026-08-21 07:22:28,7,Human,0.9132,0.6692
CAM_EVT_00904,SGR_ZONE_133,CAM_133_02,2026-08-21 13:01:24,13,Human,0.8022,0.2946
CAM_EVT_00905,SGR_ZONE_073,CAM_073_01,2026-08-21 21:02:05,21,Vehicle,0.7224,0.5846
CAM_EVT_00906,SGR_ZONE_125,CAM_125_02,2026-08-21 22:01:11,22,Vehicle,0.9266,0.7275
CAM_EVT_00907,SGR_ZONE_150,CAM_150_01,2026-08-21 00:16:58,0,Vehicle,0.9756,0.425
CAM_EVT_00908,SGR_ZONE_129,CAM_129_01,2026-08-21 13:54:10,13,Human,0.8681,0.3249
CAM_EVT_00909,SGR_ZONE_045,CAM_045_02,2026-08-21 23:27:35,23,Vehicle,0.7042,0.8909
CAM_EVT_00910,SGR_ZONE_016,CAM_016_03,2026-08-21 01:10:00,1,Vehicle,0.7675,0.3176
CAM_EVT_00911,SGR_ZONE_079,CAM_079_02,2026-08-21 09:10:17,9,Human,0.8299,0.5041
CAM_EVT_00912,SGR_ZONE_103,CAM_103_01,2026-08-21 02:11:06,2,Human,0.8637,0.3892
CAM_EVT_00913,SGR_ZONE_049,CAM_049_02,2026-08-21 06:31:03,6,Human,0.9747,0.3542
CAM_EVT_00914,SGR_ZONE_020,CAM_020_02,2026-08-21 23:34:47,23,Vehicle,0.7552,0.5907
CAM_EVT_00915,SGR_ZONE_030,CAM_030_02,2026-08-21 18:00:04,18,Human,0.8666,0.5861
CAM_EVT_00916,SGR_ZONE_128,CAM_128_03,2026-08-21 20:35:35,20,Human,0.8866,0.3479
CAM_EVT_00917,SGR_ZONE_068,CAM_068_01,2026-08-21 01:20:35,1,Human,0.7361,0.4744
CAM_EVT_00918,SGR_ZONE_128,CAM_128_03,2026-08-21 16:15:59,16,Human,0.7298,0.3291
CAM_EVT_00919,SGR_ZONE_073,CAM_073_03,2026-08-21 13:13:58,13,Animal/False Alarm,0.7474,0.7188
CAM_EVT_00920,SGR_ZONE_097,CAM_097_03,2026-08-21 01:50:40,1,Human,0.7382,0.8653
CAM_EVT_00921,SGR_ZONE_123,CAM_123_01,2026-08-21 13:54:11,13,Animal/False Alarm,0.83,0.5669
CAM_EVT_00922,SGR_ZONE_099,CAM_099_01,2026-08-21 16:04:44,16,Vehicle,0.9715,0.9056
CAM_EVT_00923,SGR_ZONE_106,CAM_106_01,2026-08-21 17:13:24,17,Vehicle,0.8375,0.8568
CAM_EVT_00924,SGR_ZONE_143,CAM_143_02,2026-08-21 17:49:56,17,Vehicle,0.7082,0.4815
