Event_ID,Zone_ID,Date,Month,Season,Hour,Detection_Status,Outcome,Method,Response_Time_Min,Weather_Condition
EVT_125_04349,SGR_ZONE_125,2023-05-31,5,Spring,1,1,Neutralized,Foot Patrol,15.0,Cloudy
EVT_125_04350,SGR_ZONE_125,2023-05-31,5,Spring,22,0,Undetected,Foot Patrol,,Clear
EVT_125_04351,SGR_ZONE_125,2023-06-30,6,Monsoon,23,0,Undetected,Vehicle,,Fog
EVT_125_04352,SGR_ZONE_125,2023-06-30,6,Monsoon,1,1,Retreated,Drone (Suspicious),40.0,Clear
EVT_125_04353,SGR_ZONE_125,2023-06-30,6,Monsoon,0,1,Alert Triggered,Unknown,5.0,Clear
EVT_125_04354,SGR_ZONE_125,2023-07-30,7,Monsoon,0,1,Retreated,Foot Patrol,25.0,Cloudy
EVT_125_04355,SGR_ZONE_125,2023-09-28,9,Autumn,0,0,Undetected,Drone (Suspicious),,Fog
EVT_125_04356,SGR_ZONE_125,2023-09-28,9,Autumn,1,1,Neutralized,Unknown,29.0,Cloudy
EVT_125_04357,SGR_ZONE_125,2023-12-27,12,Winter,0,1,Neutralized,Foot Patrol,17.0,Snow
EVT_125_04358,SGR_ZONE_125,2024-01-26,1,Winter,22,1,Retreated,Foot Patrol,13.0,Fog
EVT_125_04359,SGR_ZONE_125,2024-01-26,1,Winter,1,1,Neutralized,Foot Patrol,47.0,Clear
EVT_125_04360,SGR_ZONE_125,2024-01-26,1,Winter,0,0,Undetected,Foot Patrol,,Fog
EVT_125_04361,SGR_ZONE_125,2024-02-25,2,Winter,23,1,Alert Triggered,Vehicle,46.0,Clear
EVT_125_04362,SGR_ZONE_125,2024-02-25,2,Winter,22,1,Alert Triggered,Vehicle,12.0,Snow
EVT_125_04363,SGR_ZONE_125,2024-09-22,9,Autumn,3,1,Alert Triggered,Foot Patrol,55.0,Clear
EVT_125_04364,SGR_ZONE_125,2024-09-22,9,Autumn,0,1,Neutralized,Unknown,47.0,Cloudy
EVT_125_04365,SGR_ZONE_125,2024-09-22,9,Autumn,3,0,Undetected,Drone (Suspicious),,Cloudy
EVT_125_04366,SGR_ZONE_125,2024-09-22,9,Autumn,2,0,Undetected,Foot Patrol,,Snow
EVT_125_04367,SGR_ZONE_125,2024-09-22,9,Autumn,1,1,Retreated,Foot Patrol,38.0,Cloudy
EVT_125_04368,SGR_ZONE_125,2024-11-21,11,Autumn,23,0,Undetected,Vehicle,,Clear
EVT_125_04369,SGR_ZONE_125,2024-11-21,11,Autumn,0,0,Undetected,Foot Patrol,,Clear
EVT_125_04370,SGR_ZONE_125,2024-11-21,11,Autumn,2,1,Neutralized,Foot Patrol,49.0,Snow
EVT_125_04371,SGR_ZONE_125,2024-11-21,11,Autumn,22,1,Retreated,Foot Patrol,55.0,Cloudy
EVT_126_04372,SGR_ZONE_126,2023-01-01,1,Winter,0,1,Alert Triggered,Foot Patrol,10.0,Clear
EVT_126_04373,SGR_ZONE_126,2023-01-01,1,Winter,3,1,Retreated,Unknown,49.0,Clear
EVT_126_04374,SGR_ZONE_126,2023-01-31,1,Winter,0,1,Retreated,Foot Patrol,38.0,Cloudy
EVT_126_04375,SGR_ZONE_126,2023-01-31,1,Winter,23,1,Retreated,Unknown,42.0,Fog
EVT_126_04376,SGR_ZONE_126,2023-03-02,3,Spring,23,1,Retreated,Foot Patrol,47.0,Cloudy
EVT_126_04377,SGR_ZONE_126,2023-03-02,3,Spring,0,1,Retreated,Vehicle,18.0,Clear
EVT_126_04378,SGR_ZONE_126,2023-03-02,3,Spring,23,1,Retreated,Foot Patrol,50.0,Clear
EVT_126_04379,SGR_ZONE_126,2023-04-01,4,Spring,0,0,Undetected,Foot Patrol,,Fog
EVT_126_04380,SGR_ZONE_126,2023-05-01,5,Spring,0,1,Neutralized,Foot Patrol,22.0,Fog
EVT_126_04381,SGR_ZONE_126,2023-05-01,5,Spring,1,1,Retreated,Vehicle,43.0,Fog
EVT_126_04382,SGR_ZONE_126,2023-05-31,5,Spring,0,0,Undetected,Foot Patrol,,Clear
EVT_126_04383,SGR_ZONE_126,2023-05-31,5,Spring,0,1,Retreated,Foot Patrol,44.0,Fog
EVT_126_04384,SGR_ZONE_126,2023-06-30,6,Monsoon,1,1,Retreated,Foot Patrol,37.0,Cloudy
EVT_126_04385,SGR_ZONE_126,2023-06-30,6,Monsoon,1,1,Retreated,Foot Patrol,11.0,Clear
EVT_126_04386,SGR_ZONE_126,2023-06-30,6,Monsoon,2,1,Retreated,Foot Patrol,13.0,Clear
EVT_126_04387,SGR_ZONE_126,2023-07-30,7,Monsoon,1,1,Retreated,Foot Patrol,29.0,Clear
EVT_126_04388,SGR_ZONE_126,2023-07-30,7,Monsoon,2,1,Alert Triggered,Vehicle,21.0,Snow
EVT_126_04389,SGR_ZONE_126,2023-09-28,9,Autumn,23,0,Undetected,Foot Patrol,,Cloudy
EVT_126_04390,SGR_ZONE_126,2023-10-28,10,Autumn,1,1,Alert Triggered,Vehicle,16.0,Clear
EVT_126_04391,SGR_ZONE_126,2023-10-28,10,Autumn,22,1,Retreated,Foot Patrol,55.0,Cloudy
EVT_126_04392,SGR_ZONE_126,2023-11-27,11,Autumn,1,1,Retreated,Unknown,51.0,Cloudy
EVT_126_04393,SGR_ZONE_126,2023-11-27,11,Autumn,23,1,Retreated,Drone (Suspicious),29.0,Snow
EVT_126_04394,SGR_ZONE_126,2023-11-27,11,Autumn,3,1,Alert Triggered,Unknown,18.0,Fog
EVT_126_04395,SGR_ZONE_126,2023-11-27,11,Autumn,23,1,Retreated,Foot Patrol,13.0,Snow
EVT_126_04396,SGR_ZONE_126,2023-12-27,12,Winter,1,1,Neutralized,Unknown,11.0,Snow
EVT_126_04397,SGR_ZONE_126,2023-12-27,12,Winter,22,1,Neutralized,Foot Patrol,55.0,Snow
EVT_126_04398,SGR_ZONE_126,2024-01-26,1,Winter,0,1,Alert Triggered,Foot Patrol,46.0,Clear
EVT_126_04399,SGR_ZONE_126,2024-02-25,2,Winter,23,1,Retreated,Foot Patrol,20.0,Fog
EVT_126_04400,SGR_ZONE_126,2024-02-25,2,Winter,23,1,Neutralized,Vehicle,35.0,Clear
EVT_126_04401,SGR_ZONE_126,2024-02-25,2,Winter,0,1,Alert Triggered,Foot Patrol,52.0,Cloudy
EVT_126_04402,SGR_ZONE_126,2024-02-25,2,Winter,22,0,Undetected,Vehicle,,Clear
EVT_126_04403,SGR_ZONE_126,2024-03-26,3,Spring,22,1,Alert Triggered,Drone (Suspicious),30.0,Cloudy
EVT_126_04404,SGR_ZONE_126,2024-04-25,4,Spring,2,1,Retreated,Drone (Suspicious),51.0,Clear
EVT_126_04405,SGR_ZONE_126,2024-04-25,4,Spring,22,1,Alert Triggered,Foot Patrol,25.0,Cloudy
EVT_126_04406,SGR_ZONE_126,2024-04-25,4,Spring,0,0,Undetected,Unknown,,Clear
EVT_126_04407,SGR_ZONE_126,2024-05-25,5,Spring,23,1,Alert Triggered,Unknown,8.0,Cloudy
EVT_126_04408,SGR_ZONE_126,2024-05-25,5,Spring,2,1,Retreated,Unknown,44.0,Cloudy
EVT_126_04409,SGR_ZONE_126,2024-05-25,5,Spring,3,1,Retreated,Foot Patrol,58.0,Clear
EVT_126_04410,SGR_ZONE_126,2024-07-24,7,Monsoon,2,1,Alert Triggered,Vehicle,49.0,Cloudy
EVT_126_04411,SGR_ZONE_126,2024-07-24,7,Monsoon,0,1,Neutralized,Drone (Suspicious),19.0,Clear
EVT_126_04412,SGR_ZONE_126,2024-08-23,8,Monsoon,0,1,Retreated,Vehicle,35.0,Cloudy
EVT_126_04413,SGR_ZONE_126,2024-08-23,8,Monsoon,23,1,Retreated,Foot Patrol,31.0,Cloudy
EVT_126_04414,SGR_ZONE_126,2024-09-22,9,Autumn,1,0,Undetected,Foot Patrol,,Fog
EVT_126_04415,SGR_ZONE_126,2024-10-22,10,Autumn,4,1,Retreated,Foot Patrol,43.0,Clear
EVT_126_04416,SGR_ZONE_126,2024-10-22,10,Autumn,4,1,Alert Triggered,Unknown,12.0,Fog
EVT_126_04417,SGR_ZONE_126,2024-10-22,10,Autumn,1,0,Undetected,Drone (Suspicious),,Cloudy
EVT_126_04418,SGR_ZONE_126,2024-10-22,10,Autumn,0,0,Undetected,Unknown,,Clear
EVT_126_04419,SGR_ZONE_126,2024-10-22,10,Autumn,22,1,Retreated,Vehicle,55.0,Clear
EVT_126_04420,SGR_ZONE_126,2024-11-21,11,Autumn,0,1,Alert Triggered,Vehicle,12.0,Clear
EVT_126_04421,SGR_ZONE_126,2024-11-21,11,Autumn,1,1,Neutralized,Drone (Suspicious),56.0,Fog
EVT_126_04422,SGR_ZONE_126,2024-11-21,11,Autumn,23,1,Retreated,Foot Patrol,58.0,Cloudy
EVT_127_04423,SGR_ZONE_127,2023-01-01,1,Winter,22,1,Retreated,Foot Patrol,39.0,Clear
EVT_127_04424,SGR_ZONE_127,2023-01-01,1,Winter,2,1,Retreated,Unknown,27.0,Clear
EVT_127_04425,SGR_ZONE_127,2023-03-02,3,Spring,0,1,Alert Triggered,Vehicle,54.0,Clear
EVT_127_04426,SGR_ZONE_127,2023-03-02,3,Spring,0,1,Retreated,Foot Patrol,27.0,Fog
EVT_127_04427,SGR_ZONE_127,2023-05-01,5,Spring,0,1,Neutralized,Vehicle,59.0,Fog
EVT_127_04428,SGR_ZONE_127,2023-05-01,5,Spring,23,1,Neutralized,Unknown,22.0,Cloudy
EVT_127_04429,SGR_ZONE_127,2023-07-30,7,Monsoon,22,0,Undetected,Foot Patrol,,Cloudy
EVT_127_04430,SGR_ZONE_127,2023-07-30,7,Monsoon,0,0,Undetected,Vehicle,,Cloudy
EVT_127_04431,SGR_ZONE_127,2023-08-29,8,Monsoon,22,1,Neutralized,Vehicle,37.0,Snow
EVT_127_04432,SGR_ZONE_127,2023-08-29,8,Monsoon,0,0,Undetected,Foot Patrol,,Snow
EVT_127_04433,SGR_ZONE_127,2023-08-29,8,Monsoon,1,1,Retreated,Foot Patrol,59.0,Clear
EVT_127_04434,SGR_ZONE_127,2024-01-26,1,Winter,1,1,Neutralized,Vehicle,51.0,Clear
EVT_127_04435,SGR_ZONE_127,2024-01-26,1,Winter,23,1,Alert Triggered,Foot Patrol,54.0,Fog
EVT_127_04436,SGR_ZONE_127,2024-01-26,1,Winter,0,0,Undetected,Foot Patrol,,Cloudy
EVT_127_04437,SGR_ZONE_127,2024-02-25,2,Winter,4,1,Retreated,Foot Patrol,13.0,Clear
EVT_127_04438,SGR_ZONE_127,2024-02-25,2,Winter,4,1,Retreated,Vehicle,40.0,Fog
EVT_127_04439,SGR_ZONE_127,2024-04-25,4,Spring,23,1,Retreated,Vehicle,56.0,Clear
EVT_127_04440,SGR_ZONE_127,2024-04-25,4,Spring,23,1,Retreated,Vehicle,39.0,Clear
EVT_127_04441,SGR_ZONE_127,2024-04-25,4,Spring,1,1,Neutralized,Vehicle,50.0,Snow
EVT_127_04442,SGR_ZONE_127,2024-04-25,4,Spring,2,1,Retreated,Vehicle,56.0,Fog
EVT_127_04443,SGR_ZONE_127,2024-04-25,4,Spring,23,0,Undetected,Foot Patrol,,Clear
EVT_127_04444,SGR_ZONE_127,2024-09-22,9,Autumn,23,1,Retreated,Foot Patrol,43.0,Clear
EVT_127_04445,SGR_ZONE_127,2024-11-21,11,Autumn,3,0,Undetected,Drone (Suspicious),,Cloudy
EVT_127_04446,SGR_ZONE_127,2024-11-21,11,Autumn,22,1,Alert Triggered,Foot Patrol,15.0,Fog
EVT_128_04447,SGR_ZONE_128,2023-01-31,1,Winter,2,0,Undetected,Foot Patrol,,Fog
EVT_128_04448,SGR_ZONE_128,2023-01-31,1,Winter,23,0,Undetected,Foot Patrol,,Clear
EVT_128_04449,SGR_ZONE_128,2023-05-01,5,Spring,0,0,Undetected,Vehicle,,Clear
EVT_128_04450,SGR_ZONE_128,2023-05-31,5,Spring,22,1,Neutralized,Unknown,47.0,Cloudy
EVT_128_04451,SGR_ZONE_128,2023-05-31,5,Spring,23,1,Retreated,Vehicle,25.0,Cloudy
EVT_128_04452,SGR_ZONE_128,2023-05-31,5,Spring,22,1,Neutralized,Foot Patrol,27.0,Fog
EVT_128_04453,SGR_ZONE_128,2024-02-25,2,Winter,23,1,Retreated,Foot Patrol,7.0,Clear
EVT_128_04454,SGR_ZONE_128,2024-02-25,2,Winter,23,0,Undetected,Foot Patrol,,Cloudy
EVT_128_04455,SGR_ZONE_128,2024-02-25,2,Winter,3,1,Neutralized,Foot Patrol,19.0,Fog
EVT_128_04456,SGR_ZONE_128,2024-02-25,2,Winter,2,1,Retreated,Foot Patrol,27.0,Clear
EVT_128_04457,SGR_ZONE_128,2024-04-25,4,Spring,23,1,Retreated,Foot Patrol,22.0,Clear
EVT_128_04458,SGR_ZONE_128,2024-04-25,4,Spring,1,1,Neutralized,Vehicle,59.0,Clear
EVT_128_04459,SGR_ZONE_128,2024-08-23,8,Monsoon,2,1,Retreated,Foot Patrol,31.0,Cloudy
EVT_128_04460,SGR_ZONE_128,2024-08-23,8,Monsoon,1,1,Neutralized,Unknown,53.0,Cloudy
EVT_128_04461,SGR_ZONE_128,2024-08-23,8,Monsoon,1,1,Retreated,Vehicle,39.0,Clear
EVT_128_04462,SGR_ZONE_128,2024-08-23,8,Monsoon,23,0,Undetected,Unknown,,Snow
EVT_128_04463,SGR_ZONE_128,2024-08-23,8,Monsoon,1,1,Retreated,Vehicle,16.0,Fog
EVT_128_04464,SGR_ZONE_128,2024-08-23,8,Monsoon,2,1,Neutralized,Foot Patrol,38.0,Clear
EVT_128_04465,SGR_ZONE_128,2024-09-22,9,Autumn,0,0,Undetected,Foot Patrol,,Clear
EVT_128_04466,SGR_ZONE_128,2024-09-22,9,Autumn,23,1,Retreated,Foot Patrol,9.0,Cloudy
EVT_128_04467,SGR_ZONE_128,2024-09-22,9,Autumn,0,1,Neutralized,Drone (Suspicious),21.0,Cloudy
EVT_129_04468,SGR_ZONE_129,2023-01-01,1,Winter,0,1,Neutralized,Vehicle,57.0,Clear
EVT_129_04469,SGR_ZONE_129,2023-01-01,1,Winter,23,1,Retreated,Foot Patrol,10.0,Cloudy
EVT_129_04470,SGR_ZONE_129,2023-01-01,1,Winter,1,1,Retreated,Foot Patrol,7.0,Clear
EVT_129_04471,SGR_ZONE_129,2023-01-31,1,Winter,0,1,Neutralized,Foot Patrol,24.0,Cloudy
EVT_129_04472,SGR_ZONE_129,2023-01-31,1,Winter,0,0,Undetected,Vehicle,,Snow
EVT_129_04473,SGR_ZONE_129,2023-01-31,1,Winter,1,1,Neutralized,Foot Patrol,23.0,Clear
EVT_129_04474,SGR_ZONE_129,2023-03-02,3,Spring,23,1,Neutralized,Foot Patrol,9.0,Clear
EVT_129_04475,SGR_ZONE_129,2023-03-02,3,Spring,2,1,Alert Triggered,Drone (Suspicious),30.0,Clear
EVT_129_04476,SGR_ZONE_129,2023-04-01,4,Spring,23,1,Retreated,Unknown,5.0,Snow
EVT_129_04477,SGR_ZONE_129,2023-04-01,4,Spring,1,0,Undetected,Drone (Suspicious),,Cloudy
EVT_129_04478,SGR_ZONE_129,2023-04-01,4,Spring,1,1,Neutralized,Foot Patrol,51.0,Clear
EVT_129_04479,SGR_ZONE_129,2023-04-01,4,Spring,23,1,Neutralized,Unknown,47.0,Cloudy
EVT_129_04480,SGR_ZONE_129,2023-05-01,5,Spring,4,1,Retreated,Foot Patrol,59.0,Cloudy
EVT_129_04481,SGR_ZONE_129,2023-05-01,5,Spring,0,0,Undetected,Drone (Suspicious),,Snow
EVT_129_04482,SGR_ZONE_129,2023-05-31,5,Spring,23,1,Alert Triggered,Vehicle,42.0,Cloudy
EVT_129_04483,SGR_ZONE_129,2023-05-31,5,Spring,22,1,Neutralized,Foot Patrol,6.0,Clear
EVT_129_04484,SGR_ZONE_129,2023-05-31,5,Spring,0,1,Alert Triggered,Unknown,25.0,Cloudy
EVT_129_04485,SGR_ZONE_129,2023-05-31,5,Spring,0,1,Alert Triggered,Foot Patrol,28.0,Cloudy
EVT_129_04486,SGR_ZONE_129,2023-05-31,5,Spring,3,1,Neutralized,Foot Patrol,49.0,Clear
EVT_129_04487,SGR_ZONE_129,2023-10-28,10,Autumn,0,1,Alert Triggered,Foot Patrol,32.0,Clear
EVT_129_04488,SGR_ZONE_129,2023-10-28,10,Autumn,22,0,Undetected,Foot Patrol,,Cloudy
EVT_129_04489,SGR_ZONE_129,2023-11-27,11,Autumn,2,1,Neutralized,Foot Patrol,56.0,Clear
EVT_129_04490,SGR_ZONE_129,2023-11-27,11,Autumn,22,1,Neutralized,Foot Patrol,30.0,Cloudy
EVT_129_04491,SGR_ZONE_129,2023-11-27,11,Autumn,2,1,Retreated,Vehicle,42.0,Clear
EVT_129_04492,SGR_ZONE_129,2023-11-27,11,Autumn,22,0,Undetected,Drone (Suspicious),,Fog
EVT_129_04493,SGR_ZONE_129,2023-12-27,12,Winter,2,1,Retreated,Foot Patrol,39.0,Clear
EVT_129_04494,SGR_ZONE_129,2023-12-27,12,Winter,0,1,Retreated,Unknown,6.0,Clear
EVT_129_04495,SGR_ZONE_129,2023-12-27,12,Winter,23,1,Alert Triggered,Vehicle,16.0,Clear
EVT_129_04496,SGR_ZONE_129,2024-01-26,1,Winter,2,0,Undetected,Foot Patrol,,Clear
EVT_129_04497,SGR_ZONE_129,2024-01-26,1,Winter,0,1,Retreated,Unknown,29.0,Clear
EVT_129_04498,SGR_ZONE_129,2024-01-26,1,Winter,0,1,Retreated,Foot Patrol,37.0,Snow
EVT_129_04499,SGR_ZONE_129,2024-01-26,1,Winter,0,1,Retreated,Foot Patrol,34.0,Cloudy
EVT_129_04500,SGR_ZONE_129,2024-01-26,1,Winter,4,1,Retreated,Drone (Suspicious),42.0,Fog
EVT_129_04501,SGR_ZONE_129,2024-02-25,2,Winter,1,0,Undetected,Unknown,,Cloudy
EVT_129_04502,SGR_ZONE_129,2024-02-25,2,Winter,23,1,Retreated,Foot Patrol,19.0,Cloudy
EVT_129_04503,SGR_ZONE_129,2024-02-25,2,Winter,2,1,Retreated,Foot Patrol,26.0,Fog
EVT_129_04504,SGR_ZONE_129,2024-02-25,2,Winter,23,1,Neutralized,Foot Patrol,8.0,Clear
EVT_129_04505,SGR_ZONE_129,2024-02-25,2,Winter,3,1,Neutralized,Foot Patrol,51.0,Cloudy
EVT_129_04506,SGR_ZONE_129,2024-03-26,3,Spring,23,1,Retreated,Vehicle,49.0,Cloudy
EVT_129_04507,SGR_ZONE_129,2024-03-26,3,Spring,1,1,Neutralized,Drone (Suspicious),56.0,Clear
EVT_129_04508,SGR_ZONE_129,2024-03-26,3,Spring,0,1,Retreated,Foot Patrol,28.0,Fog
EVT_129_04509,SGR_ZONE_129,2024-04-25,4,Spring,1,1,Retreated,Foot Patrol,28.0,Fog
EVT_129_04510,SGR_ZONE_129,2024-05-25,5,Spring,1,1,Retreated,Vehicle,14.0,Clear
EVT_129_04511,SGR_ZONE_129,2024-05-25,5,Spring,2,1,Neutralized,Unknown,26.0,Cloudy
EVT_129_04512,SGR_ZONE_129,2024-08-23,8,Monsoon,23,0,Undetected,Foot Patrol,,Fog
EVT_129_04513,SGR_ZONE_129,2024-09-22,9,Autumn,23,1,Retreated,Foot Patrol,11.0,Clear
EVT_129_04514,SGR_ZONE_129,2024-09-22,9,Autumn,1,1,Neutralized,Foot Patrol,56.0,Cloudy
EVT_130_04515,SGR_ZONE_130,2023-01-01,1,Winter,22,1,Retreated,Drone (Suspicious),47.0,Snow
EVT_130_04516,SGR_ZONE_130,2023-01-01,1,Winter,0,1,Retreated,Unknown,26.0,Fog
EVT_130_04517,SGR_ZONE_130,2023-01-31,1,Winter,0,1,Retreated,Unknown,8.0,Fog
EVT_130_04518,SGR_ZONE_130,2023-01-31,1,Winter,22,1,Alert Triggered,Vehicle,12.0,Clear
EVT_130_04519,SGR_ZONE_130,2023-01-31,1,Winter,22,1,Retreated,Vehicle,14.0,Clear
EVT_130_04520,SGR_ZONE_130,2023-05-31,5,Spring,0,1,Neutralized,Vehicle,42.0,Cloudy
EVT_130_04521,SGR_ZONE_130,2023-06-30,6,Monsoon,0,0,Undetected,Foot Patrol,,Fog
EVT_130_04522,SGR_ZONE_130,2023-06-30,6,Monsoon,0,1,Neutralized,Unknown,16.0,Cloudy
EVT_130_04523,SGR_ZONE_130,2023-12-27,12,Winter,3,1,Retreated,Foot Patrol,14.0,Clear
EVT_130_04524,SGR_ZONE_130,2023-12-27,12,Winter,0,1,Retreated,Foot Patrol,27.0,Fog
EVT_130_04525,SGR_ZONE_130,2024-05-25,5,Spring,0,0,Undetected,Foot Patrol,,Cloudy
EVT_130_04526,SGR_ZONE_130,2024-11-21,11,Autumn,1,0,Undetected,Foot Patrol,,Clear
EVT_130_04527,SGR_ZONE_130,2024-11-21,11,Autumn,22,1,Retreated,Foot Patrol,16.0,Clear
EVT_130_04528,SGR_ZONE_130,2024-11-21,11,Autumn,4,1,Retreated,Foot Patrol,25.0,Clear
EVT_131_04529,SGR_ZONE_131,2023-01-01,1,Winter,0,0,Undetected,Foot Patrol,,Fog
EVT_131_04530,SGR_ZONE_131,2023-01-01,1,Winter,23,0,Undetected,Foot Patrol,,Fog
EVT_131_04531,SGR_ZONE_131,2023-01-31,1,Winter,2,0,Undetected,Vehicle,,Snow
EVT_131_04532,SGR_ZONE_131,2023-01-31,1,Winter,2,1,Retreated,Foot Patrol,41.0,Fog
EVT_131_04533,SGR_ZONE_131,2023-04-01,4,Spring,2,1,Retreated,Foot Patrol,11.0,Fog
EVT_131_04534,SGR_ZONE_131,2023-04-01,4,Spring,3,0,Undetected,Foot Patrol,,Cloudy
EVT_131_04535,SGR_ZONE_131,2023-04-01,4,Spring,1,1,Retreated,Vehicle,29.0,Clear
EVT_131_04536,SGR_ZONE_131,2023-07-30,7,Monsoon,23,0,Undetected,Foot Patrol,,Clear
EVT_131_04537,SGR_ZONE_131,2023-07-30,7,Monsoon,3,1,Retreated,Unknown,17.0,Cloudy
EVT_131_04538,SGR_ZONE_131,2023-07-30,7,Monsoon,22,1,Retreated,Drone (Suspicious),24.0,Cloudy
EVT_131_04539,SGR_ZONE_131,2023-07-30,7,Monsoon,2,1,Alert Triggered,Unknown,25.0,Clear
EVT_131_04540,SGR_ZONE_131,2023-08-29,8,Monsoon,23,1,Retreated,Unknown,5.0,Cloudy
EVT_131_04541,SGR_ZONE_131,2023-08-29,8,Monsoon,0,0,Undetected,Foot Patrol,,Clear
EVT_131_04542,SGR_ZONE_131,2023-08-29,8,Monsoon,23,1,Retreated,Foot Patrol,34.0,Clear
EVT_131_04543,SGR_ZONE_131,2023-10-28,10,Autumn,1,1,Alert Triggered,Foot Patrol,10.0,Cloudy
EVT_131_04544,SGR_ZONE_131,2023-10-28,10,Autumn,2,1,Alert Triggered,Foot Patrol,58.0,Cloudy
EVT_131_04545,SGR_ZONE_131,2023-12-27,12,Winter,23,1,Retreated,Foot Patrol,34.0,Snow
EVT_131_04546,SGR_ZONE_131,2024-01-26,1,Winter,22,0,Undetected,Vehicle,,Clear
EVT_131_04547,SGR_ZONE_131,2024-01-26,1,Winter,0,1,Retreated,Unknown,13.0,Clear
EVT_131_04548,SGR_ZONE_131,2024-01-26,1,Winter,1,1,Neutralized,Foot Patrol,32.0,Clear
EVT_131_04549,SGR_ZONE_131,2024-03-26,3,Spring,1,1,Retreated,Foot Patrol,29.0,Clear
EVT_131_04550,SGR_ZONE_131,2024-03-26,3,Spring,0,1,Neutralized,Unknown,18.0,Cloudy
EVT_131_04551,SGR_ZONE_131,2024-03-26,3,Spring,23,1,Alert Triggered,Unknown,42.0,Fog
EVT_131_04552,SGR_ZONE_131,2024-04-25,4,Spring,23,1,Neutralized,Foot Patrol,12.0,Fog
EVT_131_04553,SGR_ZONE_131,2024-04-25,4,Spring,23,0,Undetected,Unknown,,Fog
EVT_131_04554,SGR_ZONE_131,2024-04-25,4,Spring,0,0,Undetected,Vehicle,,Fog
EVT_131_04555,SGR_ZONE_131,2024-05-25,5,Spring,0,1,Retreated,Drone (Suspicious),40.0,Cloudy
EVT_131_04556,SGR_ZONE_131,2024-08-23,8,Monsoon,23,1,Retreated,Vehicle,46.0,Clear
EVT_131_04557,SGR_ZONE_131,2024-08-23,8,Monsoon,23,1,Alert Triggered,Unknown,50.0,Clear
EVT_131_04558,SGR_ZONE_131,2024-08-23,8,Monsoon,0,1,Retreated,Drone (Suspicious),55.0,Clear
EVT_131_04559,SGR_ZONE_131,2024-08-23,8,Monsoon,0,1,Retreated,Foot Patrol,56.0,Cloudy
EVT_131_04560,SGR_ZONE_131,2024-08-23,8,Monsoon,1,1,Alert Triggered,Foot Patrol,49.0,Clear
EVT_131_04561,SGR_ZONE_131,2024-08-23,8,Monsoon,3,1,Retreated,Foot Patrol,31.0,Fog
EVT_131_04562,SGR_ZONE_131,2024-11-21,11,Autumn,23,1,Neutralized,Vehicle,16.0,Clear
EVT_131_04563,SGR_ZONE_131,2024-11-21,11,Autumn,22,1,Retreated,Foot Patrol,57.0,Clear
EVT_131_04564,SGR_ZONE_131,2024-11-21,11,Autumn,23,1,Neutralized,Foot Patrol,35.0,Clear
EVT_132_04565,SGR_ZONE_132,2023-01-31,1,Winter,0,1,Retreated,Foot Patrol,58.0,Clear
EVT_132_04566,SGR_ZONE_132,2023-01-31,1,Winter,22,1,Neutralized,Unknown,58.0,Fog
EVT_132_04567,SGR_ZONE_132,2023-01-31,1,Winter,23,0,Undetected,Foot Patrol,,Cloudy
EVT_132_04568,SGR_ZONE_132,2023-01-31,1,Winter,4,1,Neutralized,Foot Patrol,17.0,Snow
EVT_132_04569,SGR_ZONE_132,2023-01-31,1,Winter,3,1,Retreated,Vehicle,45.0,Clear
EVT_132_04570,SGR_ZONE_132,2023-01-31,1,Winter,2,1,Neutralized,Unknown,6.0,Cloudy
EVT_132_04571,SGR_ZONE_132,2023-06-30,6,Monsoon,0,1,Neutralized,Unknown,27.0,Clear
EVT_132_04572,SGR_ZONE_132,2023-06-30,6,Monsoon,23,0,Undetected,Vehicle,,Fog
EVT_132_04573,SGR_ZONE_132,2023-07-30,7,Monsoon,0,1,Neutralized,Foot Patrol,59.0,Fog
EVT_132_04574,SGR_ZONE_132,2023-07-30,7,Monsoon,0,1,Neutralized,Foot Patrol,6.0,Clear
EVT_132_04575,SGR_ZONE_132,2023-09-28,9,Autumn,1,1,Alert Triggered,Foot Patrol,40.0,Snow
EVT_132_04576,SGR_ZONE_132,2023-09-28,9,Autumn,0,1,Retreated,Foot Patrol,16.0,Cloudy
EVT_132_04577,SGR_ZONE_132,2023-09-28,9,Autumn,0,1,Neutralized,Drone (Suspicious),23.0,Cloudy
EVT_132_04578,SGR_ZONE_132,2024-01-26,1,Winter,0,0,Undetected,Foot Patrol,,Fog
EVT_132_04579,SGR_ZONE_132,2024-01-26,1,Winter,23,1,Alert Triggered,Unknown,16.0,Clear
EVT_132_04580,SGR_ZONE_132,2024-04-25,4,Spring,23,1,Retreated,Foot Patrol,10.0,Cloudy
EVT_132_04581,SGR_ZONE_132,2024-05-25,5,Spring,22,1,Neutralized,Foot Patrol,8.0,Clear
EVT_132_04582,SGR_ZONE_132,2024-05-25,5,Spring,23,1,Alert Triggered,Foot Patrol,44.0,Snow
EVT_133_04583,SGR_ZONE_133,2023-01-01,1,Winter,0,1,Neutralized,Vehicle,25.0,Clear
EVT_133_04584,SGR_ZONE_133,2023-01-01,1,Winter,0,1,Neutralized,Unknown,31.0,Clear
EVT_133_04585,SGR_ZONE_133,2023-01-31,1,Winter,0,1,Neutralized,Vehicle,50.0,Clear
EVT_133_04586,SGR_ZONE_133,2023-01-31,1,Winter,23,1,Neutralized,Foot Patrol,45.0,Cloudy
