Zone_ID,Week,Zone_Area_SqKm,Terrain_Difficulty,Patrols_Conducted,Morning_Shifts,Afternoon_Shifts,Night_Shifts,Coverage_Pct,Blind_Spots,Max_Gap_Hours,Vehicles_Available,Drones_Deployed,Readiness_Score,Alert_Level
SGR_ZONE_067,5,5.85,0.94,15,5,4,6,86.9,1,10.6,2,0,70.8,GREEN
SGR_ZONE_067,6,5.85,0.94,14,4,4,6,81.0,1,11.3,2,0,68.4,AMBER
SGR_ZONE_067,7,5.85,0.94,14,4,4,6,88.4,1,11.3,2,0,71.4,GREEN
SGR_ZONE_067,8,5.85,0.94,15,5,4,6,92.4,0,10.6,3,0,85.0,GREEN
SGR_ZONE_067,9,5.85,0.94,14,4,4,6,90.0,1,11.3,3,0,82.0,GREEN
SGR_ZONE_067,10,5.85,0.94,16,5,4,7,98.6,0,9.9,1,0,70.5,GREEN
SGR_ZONE_067,11,5.85,0.94,15,5,4,6,88.1,1,10.6,3,0,81.2,GREEN
SGR_ZONE_067,12,5.85,0.94,14,4,4,6,87.2,1,11.3,1,0,60.9,AMBER
SGR_ZONE_068,1,12.88,0.5,31,10,9,12,89.6,1,2.7,3,0,99.8,GREEN
SGR_ZONE_068,2,12.88,0.5,32,11,9,12,79.7,2,2.6,1,0,73.9,GREEN
SGR_ZONE_068,3,12.88,0.5,32,11,9,12,89.0,1,2.6,2,0,89.6,GREEN
SGR_ZONE_068,4,12.88,0.5,31,10,9,12,89.6,1,2.7,3,0,99.9,GREEN
SGR_ZONE_068,5,12.88,0.5,28,9,8,11,80.5,1,3.0,1,0,73.2,GREEN
SGR_ZONE_068,6,12.88,0.5,29,10,8,11,81.1,1,2.9,2,0,83.4,GREEN
SGR_ZONE_068,7,12.88,0.5,30,10,9,11,74.0,2,2.8,3,0,88.6,GREEN
SGR_ZONE_068,8,12.88,0.5,30,10,9,11,79.8,2,2.8,2,0,80.9,GREEN
SGR_ZONE_068,9,12.88,0.5,31,10,9,12,82.3,1,2.7,2,0,86.9,GREEN
SGR_ZONE_068,10,12.88,0.5,30,10,9,11,80.1,1,2.8,3,0,93.1,GREEN
SGR_ZONE_068,11,12.88,0.5,30,10,9,11,80.3,1,2.8,1,0,73.1,GREEN
SGR_ZONE_068,12,12.88,0.5,29,10,8,11,85.8,1,2.9,2,0,85.3,GREEN
SGR_ZONE_069,1,13.16,0.5,31,10,9,12,85.8,1,2.7,1,0,78.3,GREEN
SGR_ZONE_069,2,13.16,0.5,32,11,9,12,77.3,2,2.6,3,0,92.9,GREEN
SGR_ZONE_069,3,13.16,0.5,29,10,8,11,73.9,2,2.9,3,0,88.6,GREEN
SGR_ZONE_069,4,13.16,0.5,29,10,8,11,73.6,2,2.9,3,0,88.4,GREEN
SGR_ZONE_069,5,13.16,0.5,32,11,9,12,78.7,2,2.6,2,0,83.5,GREEN
SGR_ZONE_069,6,13.16,0.5,33,11,9,13,87.7,1,2.6,1,0,82.1,GREEN
SGR_ZONE_069,7,13.16,0.5,29,10,8,11,69.5,3,2.9,1,0,64.8,AMBER
SGR_ZONE_069,8,13.16,0.5,31,10,9,12,75.6,2,2.7,1,0,72.2,GREEN
SGR_ZONE_069,9,13.16,0.5,31,10,9,12,85.4,1,2.7,1,0,78.2,GREEN
SGR_ZONE_069,10,13.16,0.5,32,11,9,12,78.0,2,2.6,2,0,83.2,GREEN
SGR_ZONE_069,11,13.16,0.5,29,10,8,11,74.3,2,2.9,2,0,78.7,GREEN
SGR_ZONE_069,12,13.16,0.5,29,10,8,11,84.2,1,2.9,3,0,94.7,GREEN
SGR_ZONE_070,1,3.03,0.47,10,3,3,4,100.0,0,7.9,2,0,72.0,GREEN
SGR_ZONE_070,2,3.03,0.47,8,2,2,4,92.5,0,9.8,1,0,59.0,AMBER
SGR_ZONE_070,3,3.03,0.47,11,3,3,5,100.0,0,7.1,1,0,65.0,AMBER
SGR_ZONE_070,4,3.03,0.47,9,3,2,4,100.0,0,8.7,1,0,62.0,AMBER
SGR_ZONE_070,5,3.03,0.47,11,3,3,5,100.0,0,7.1,1,0,65.0,AMBER
SGR_ZONE_070,6,3.03,0.47,10,3,3,4,100.0,0,7.9,2,0,72.0,GREEN
SGR_ZONE_070,7,3.03,0.47,7,2,2,3,73.2,2,11.2,3,0,64.3,AMBER
SGR_ZONE_070,8,3.03,0.47,10,3,3,4,100.0,0,7.9,2,0,72.0,GREEN
SGR_ZONE_070,9,3.03,0.47,7,2,2,3,77.9,2,11.2,1,0,46.2,AMBER
SGR_ZONE_070,10,3.03,0.47,11,3,3,5,100.0,0,7.1,1,0,65.0,AMBER
SGR_ZONE_070,11,3.03,0.47,11,3,3,5,100.0,0,7.1,3,0,85.0,GREEN
SGR_ZONE_070,12,3.03,0.47,10,3,3,4,100.0,0,7.9,2,0,72.0,GREEN
SGR_ZONE_071,1,12.23,0.98,29,10,8,11,79.6,2,5.7,3,0,90.9,GREEN
SGR_ZONE_071,2,12.23,0.98,28,9,8,11,80.4,1,5.9,3,0,93.1,GREEN
SGR_ZONE_071,3,12.23,0.98,28,9,8,11,72.8,2,5.9,1,0,68.1,AMBER
SGR_ZONE_071,4,12.23,0.98,31,10,9,12,90.2,0,5.3,3,0,100.0,GREEN
SGR_ZONE_071,5,12.23,0.98,30,10,9,11,82.5,1,5.5,1,0,74.0,GREEN
SGR_ZONE_071,6,12.23,0.98,28,9,8,11,77.7,2,5.9,1,0,70.1,GREEN
SGR_ZONE_071,7,12.23,0.98,30,10,9,11,81.3,1,5.5,3,0,93.5,GREEN
SGR_ZONE_071,8,12.23,0.98,32,11,9,12,91.0,0,5.1,1,0,82.4,GREEN
SGR_ZONE_071,9,12.23,0.98,32,11,9,12,91.9,0,5.1,1,0,82.8,GREEN
SGR_ZONE_071,10,12.23,0.98,28,9,8,11,76.1,2,5.9,3,0,89.4,GREEN
SGR_ZONE_071,11,12.23,0.98,31,10,9,12,82.7,1,5.3,2,0,87.1,GREEN
SGR_ZONE_071,12,12.23,0.98,32,11,9,12,90.5,0,5.1,2,0,92.2,GREEN
SGR_ZONE_072,1,7.16,0.33,15,5,4,6,78.7,2,3.7,1,0,55.5,AMBER
SGR_ZONE_072,2,7.16,0.33,15,5,4,6,78.7,2,3.7,1,0,55.5,AMBER
SGR_ZONE_072,3,7.16,0.33,17,5,5,7,89.2,1,3.3,3,0,84.7,GREEN
SGR_ZONE_072,4,7.16,0.33,15,5,4,6,66.9,3,3.7,3,0,68.7,AMBER
SGR_ZONE_072,5,7.16,0.33,17,5,5,7,82.7,1,3.3,3,0,82.1,GREEN
SGR_ZONE_072,6,7.16,0.33,19,6,5,8,91.4,0,2.9,3,0,90.6,GREEN
SGR_ZONE_072,7,7.16,0.33,18,6,5,7,93.9,0,3.1,1,0,68.6,AMBER
SGR_ZONE_072,8,7.16,0.33,19,6,5,8,89.3,1,2.9,1,0,67.7,AMBER
SGR_ZONE_072,9,7.16,0.33,15,5,4,6,78.8,2,3.7,3,0,75.5,GREEN
SGR_ZONE_072,10,7.16,0.33,18,6,5,7,93.0,0,3.1,1,0,68.2,AMBER
SGR_ZONE_072,11,7.16,0.33,17,5,5,7,76.0,2,3.3,2,0,67.4,AMBER
SGR_ZONE_072,12,7.16,0.33,19,6,5,8,97.9,0,2.9,1,0,73.2,GREEN
SGR_ZONE_073,1,9.85,0.78,24,8,7,9,83.5,1,5.5,3,0,88.4,GREEN
SGR_ZONE_073,2,9.85,0.78,24,8,7,9,83.3,1,5.5,3,0,88.3,GREEN
SGR_ZONE_073,3,9.85,0.78,24,8,7,9,86.0,1,5.5,1,0,69.4,AMBER
SGR_ZONE_073,4,9.85,0.78,21,7,6,8,73.5,2,6.2,3,0,79.4,GREEN
SGR_ZONE_073,5,9.85,0.78,21,7,6,8,81.5,1,6.2,3,0,84.6,GREEN
SGR_ZONE_073,6,9.85,0.78,25,8,7,10,91.4,0,5.2,2,0,86.6,GREEN
SGR_ZONE_073,7,9.85,0.78,23,8,6,9,83.2,1,5.7,2,0,78.3,GREEN
SGR_ZONE_073,8,9.85,0.78,22,7,6,9,72.9,2,6.0,1,0,62.2,AMBER
SGR_ZONE_073,9,9.85,0.78,21,7,6,8,69.7,3,6.2,3,0,75.9,GREEN
SGR_ZONE_073,10,9.85,0.78,24,8,7,9,87.3,1,5.5,1,0,69.9,AMBER
SGR_ZONE_073,11,9.85,0.78,22,7,6,9,78.8,2,6.0,3,0,84.5,GREEN
SGR_ZONE_073,12,9.85,0.78,22,7,6,9,71.0,2,6.0,2,0,71.4,GREEN
SGR_ZONE_074,1,8.92,0.61,23,8,6,9,97.1,0,4.5,2,0,85.8,GREEN
SGR_ZONE_074,2,8.92,0.61,22,7,6,9,82.9,1,4.7,1,0,68.1,AMBER
SGR_ZONE_074,3,8.92,0.61,22,7,6,9,80.6,1,4.7,1,0,67.3,AMBER
SGR_ZONE_074,4,8.92,0.61,24,8,7,9,93.8,0,4.3,3,0,94.5,GREEN
SGR_ZONE_074,5,8.92,0.61,26,9,7,10,99.1,0,4.0,1,0,79.7,GREEN
SGR_ZONE_074,6,8.92,0.61,23,8,6,9,92.3,0,4.5,2,0,83.9,GREEN
SGR_ZONE_074,7,8.92,0.61,24,8,7,9,94.1,0,4.3,3,0,94.6,GREEN
SGR_ZONE_074,8,8.92,0.61,22,7,6,9,86.1,1,4.7,3,0,89.4,GREEN
SGR_ZONE_074,9,8.92,0.61,23,8,6,9,89.0,1,4.5,2,0,80.6,GREEN
SGR_ZONE_074,10,8.92,0.61,25,8,7,10,97.0,0,4.1,3,0,98.8,GREEN
SGR_ZONE_074,11,8.92,0.61,23,8,6,9,86.0,1,4.5,1,0,69.4,AMBER
SGR_ZONE_074,12,8.92,0.61,25,8,7,10,91.8,0,4.1,1,0,76.7,GREEN
SGR_ZONE_075,1,6.5,0.41,18,6,5,7,99.4,0,3.8,3,0,90.8,GREEN
SGR_ZONE_075,2,6.5,0.41,19,6,5,8,100.0,0,3.6,3,0,94.0,GREEN
SGR_ZONE_075,3,6.5,0.41,19,6,5,8,99.7,0,3.6,2,0,83.9,GREEN
SGR_ZONE_075,4,6.5,0.41,21,7,6,8,100.0,0,3.3,2,0,84.0,GREEN
SGR_ZONE_075,5,6.5,0.41,17,5,5,7,86.1,1,4.0,1,0,63.4,AMBER
SGR_ZONE_075,6,6.5,0.41,21,7,6,8,100.0,0,3.3,2,0,84.0,GREEN
SGR_ZONE_075,7,6.5,0.41,19,6,5,8,100.0,0,3.6,1,0,74.0,GREEN
SGR_ZONE_075,8,6.5,0.41,20,7,6,7,100.0,0,3.4,2,0,81.0,GREEN
SGR_ZONE_075,9,6.5,0.41,19,6,5,8,100.0,0,3.6,2,0,84.0,GREEN
SGR_ZONE_075,10,6.5,0.41,19,6,5,8,95.4,0,3.6,3,0,92.1,GREEN
SGR_ZONE_075,11,6.5,0.41,21,7,6,8,100.0,0,3.3,2,0,84.0,GREEN
SGR_ZONE_075,12,6.5,0.41,18,6,5,7,100.0,0,3.8,1,0,71.0,GREEN
SGR_ZONE_076,1,6.82,0.56,19,6,5,8,100.0,0,5.0,1,0,74.0,GREEN
SGR_ZONE_076,2,6.82,0.56,16,5,4,7,76.3,2,5.9,3,0,77.5,GREEN
SGR_ZONE_076,3,6.82,0.56,19,6,5,8,90.5,0,5.0,2,0,80.2,GREEN
SGR_ZONE_076,4,6.82,0.56,19,6,5,8,100.0,0,5.0,1,0,74.0,GREEN
SGR_ZONE_076,5,6.82,0.56,16,5,4,7,83.0,1,5.9,1,0,62.2,AMBER
SGR_ZONE_076,6,6.82,0.56,20,7,6,7,100.0,0,4.7,3,0,91.0,GREEN
SGR_ZONE_076,7,6.82,0.56,18,6,5,7,89.5,1,5.2,1,0,64.8,AMBER
SGR_ZONE_076,8,6.82,0.56,18,6,5,7,87.7,1,5.2,1,0,64.1,AMBER
SGR_ZONE_076,9,6.82,0.56,19,6,5,8,93.5,0,5.0,3,0,91.4,GREEN
SGR_ZONE_076,10,6.82,0.56,19,6,5,8,95.2,0,5.0,3,0,92.1,GREEN
SGR_ZONE_076,11,6.82,0.56,20,7,6,7,100.0,0,4.7,3,0,91.0,GREEN
SGR_ZONE_076,12,6.82,0.56,17,5,5,7,87.3,1,5.6,3,0,83.9,GREEN
SGR_ZONE_077,1,12.17,0.81,26,9,7,10,79.1,2,5.3,3,0,87.6,GREEN
SGR_ZONE_077,2,12.17,0.81,30,10,9,11,89.3,1,4.6,1,0,76.7,GREEN
SGR_ZONE_077,3,12.17,0.81,26,9,7,10,77.9,2,5.3,2,0,77.2,GREEN
SGR_ZONE_077,4,12.17,0.81,28,9,8,11,74.8,2,4.9,3,0,88.9,GREEN
SGR_ZONE_077,5,12.17,0.81,30,10,9,11,87.3,1,4.6,2,0,85.9,GREEN
SGR_ZONE_077,6,12.17,0.81,30,10,9,11,85.2,1,4.6,2,0,85.1,GREEN
SGR_ZONE_077,7,12.17,0.81,30,10,9,11,89.5,1,4.6,3,0,96.8,GREEN
SGR_ZONE_077,8,12.17,0.81,29,10,8,11,76.4,2,4.7,1,0,69.6,AMBER
SGR_ZONE_077,9,12.17,0.81,27,9,8,10,84.2,1,5.1,1,0,71.7,GREEN
SGR_ZONE_077,10,12.17,0.81,28,9,8,11,79.7,2,4.9,2,0,80.9,GREEN
SGR_ZONE_077,11,12.17,0.81,27,9,8,10,77.4,2,5.1,3,0,86.9,GREEN
SGR_ZONE_077,12,12.17,0.81,26,9,7,10,75.7,2,5.3,3,0,86.3,GREEN
SGR_ZONE_078,1,7.03,0.66,17,5,5,7,84.6,1,6.5,3,0,82.8,GREEN
SGR_ZONE_078,2,7.03,0.66,19,6,5,8,100.0,0,5.8,2,0,84.0,GREEN
SGR_ZONE_078,3,7.03,0.66,18,6,5,7,93.1,0,6.1,3,0,88.3,GREEN
SGR_ZONE_078,4,7.03,0.66,18,6,5,7,92.8,0,6.1,3,0,88.1,GREEN
SGR_ZONE_078,5,7.03,0.66,15,5,4,6,67.3,3,7.4,1,0,48.9,AMBER
SGR_ZONE_078,6,7.03,0.66,15,5,4,6,76.0,2,7.4,1,0,54.4,AMBER
SGR_ZONE_078,7,7.03,0.66,17,5,5,7,80.6,1,6.5,3,0,81.3,GREEN
SGR_ZONE_078,8,7.03,0.66,17,5,5,7,76.4,2,6.5,3,0,77.6,GREEN
SGR_ZONE_078,9,7.03,0.66,19,6,5,8,99.4,0,5.8,2,0,83.7,GREEN
SGR_ZONE_078,10,7.03,0.66,19,6,5,8,85.9,1,5.8,3,0,86.4,GREEN
SGR_ZONE_078,11,7.03,0.66,16,5,4,7,73.2,2,6.9,2,0,66.3,AMBER
SGR_ZONE_078,12,7.03,0.66,19,6,5,8,90.9,0,5.8,2,0,80.3,GREEN
SGR_ZONE_079,1,6.33,0.81,15,5,4,6,88.9,1,9.1,2,0,71.6,GREEN
SGR_ZONE_079,2,6.33,0.81,13,4,3,6,64.8,3,10.5,2,0,57.9,AMBER
SGR_ZONE_079,3,6.33,0.81,15,5,4,6,85.0,1,9.1,1,0,60.0,AMBER
SGR_ZONE_079,4,6.33,0.81,17,5,5,7,95.6,0,8.0,1,0,69.2,AMBER
SGR_ZONE_079,5,6.33,0.81,17,5,5,7,95.8,0,8.0,1,0,69.3,AMBER
SGR_ZONE_079,6,6.33,0.81,16,5,4,7,89.1,1,8.5,3,0,84.6,GREEN
SGR_ZONE_079,7,6.33,0.81,13,4,3,6,76.1,2,10.5,2,0,64.4,AMBER
SGR_ZONE_079,8,6.33,0.81,13,4,3,6,74.3,2,10.5,2,0,63.7,AMBER
SGR_ZONE_079,9,6.33,0.81,16,5,4,7,85.3,1,8.5,2,0,73.1,GREEN
SGR_ZONE_079,10,6.33,0.81,15,5,4,6,79.2,2,9.1,3,0,75.7,GREEN
SGR_ZONE_079,11,6.33,0.81,16,5,4,7,87.9,1,8.5,2,0,74.1,GREEN
SGR_ZONE_079,12,6.33,0.81,17,5,5,7,98.8,0,8.0,3,0,90.5,GREEN
SGR_ZONE_080,1,13.3,0.78,28,9,8,11,78.7,2,4.7,2,0,80.5,GREEN
SGR_ZONE_080,2,13.3,0.78,30,10,9,11,74.1,2,4.4,2,0,78.6,GREEN
SGR_ZONE_080,3,13.3,0.78,31,10,9,12,84.5,1,4.2,3,0,97.8,GREEN
SGR_ZONE_080,4,13.3,0.78,30,10,9,11,84.9,1,4.4,3,0,94.9,GREEN
SGR_ZONE_080,5,13.3,0.78,29,10,8,11,69.7,3,4.5,3,0,84.9,GREEN
SGR_ZONE_080,6,13.3,0.78,31,10,9,12,87.1,1,4.2,1,0,78.8,GREEN
SGR_ZONE_080,7,13.3,0.78,27,9,8,10,67.5,3,4.8,1,0,61.0,AMBER
SGR_ZONE_080,8,13.3,0.78,31,10,9,12,77.7,2,4.2,3,0,93.1,GREEN
SGR_ZONE_080,9,13.3,0.78,27,9,8,10,75.6,2,4.8,3,0,86.2,GREEN
SGR_ZONE_080,10,13.3,0.78,27,9,8,10,75.0,2,4.8,2,0,76.0,GREEN
SGR_ZONE_080,11,13.3,0.78,28,9,8,11,75.6,2,4.7,2,0,79.2,GREEN
SGR_ZONE_080,12,13.3,0.78,30,10,9,11,81.5,1,4.4,2,0,83.6,GREEN
SGR_ZONE_081,1,5.15,0.8,18,6,5,7,100.0,0,7.5,2,0,81.0,GREEN
SGR_ZONE_081,2,5.15,0.8,17,5,5,7,100.0,0,7.9,3,0,91.0,GREEN
SGR_ZONE_081,3,5.15,0.8,15,5,4,6,100.0,0,9.0,3,0,88.0,GREEN
SGR_ZONE_081,4,5.15,0.8,15,5,4,6,97.0,0,9.0,2,0,76.8,GREEN
SGR_ZONE_081,5,5.15,0.8,16,5,4,7,100.0,0,8.4,1,0,71.0,GREEN
SGR_ZONE_081,6,5.15,0.8,14,4,4,6,88.3,1,9.6,2,0,71.3,GREEN
SGR_ZONE_081,7,5.15,0.8,18,6,5,7,100.0,0,7.5,2,0,81.0,GREEN
SGR_ZONE_081,8,5.15,0.8,14,4,4,6,89.3,1,9.6,2,0,71.7,GREEN
SGR_ZONE_081,9,5.15,0.8,14,4,4,6,93.4,0,9.6,1,0,65.4,AMBER
SGR_ZONE_081,10,5.15,0.8,18,6,5,7,100.0,0,7.5,1,0,71.0,GREEN
SGR_ZONE_081,11,5.15,0.8,14,4,4,6,90.3,0,9.6,1,0,64.1,AMBER
SGR_ZONE_081,12,5.15,0.8,16,5,4,7,100.0,0,8.4,2,0,81.0,GREEN
SGR_ZONE_082,1,13.59,0.6,31,10,9,12,82.6,1,3.3,1,0,77.1,GREEN
SGR_ZONE_082,2,13.59,0.6,29,10,8,11,68.1,3,3.5,1,0,64.3,AMBER
SGR_ZONE_082,3,13.59,0.6,28,9,8,11,79.0,2,3.6,1,0,70.6,GREEN
SGR_ZONE_082,4,13.59,0.6,29,10,8,11,69.6,3,3.5,1,0,64.8,AMBER
SGR_ZONE_082,5,13.59,0.6,32,11,9,12,88.1,1,3.2,1,0,79.3,GREEN
SGR_ZONE_082,6,13.59,0.6,28,9,8,11,69.2,3,3.6,3,0,84.7,GREEN
SGR_ZONE_082,7,13.59,0.6,28,9,8,11,75.1,2,3.6,1,0,69.1,AMBER
SGR_ZONE_082,8,13.59,0.6,28,9,8,11,66.6,3,3.6,3,0,83.6,GREEN
SGR_ZONE_082,9,13.59,0.6,30,10,9,11,79.7,2,3.4,2,0,80.9,GREEN
SGR_ZONE_082,10,13.59,0.6,28,9,8,11,70.4,2,3.6,3,0,87.2,GREEN
SGR_ZONE_082,11,13.59,0.6,31,10,9,12,85.5,1,3.3,3,0,98.2,GREEN
SGR_ZONE_082,12,13.59,0.6,29,10,8,11,77.0,2,3.5,3,0,89.8,GREEN
SGR_ZONE_083,1,6.81,0.34,18,6,5,7,91.2,0,3.1,1,0,67.5,AMBER
SGR_ZONE_083,2,6.81,0.34,17,5,5,7,92.8,0,3.3,1,0,68.1,AMBER
SGR_ZONE_083,3,6.81,0.34,14,4,4,6,78.0,2,4.0,2,0,65.2,AMBER
SGR_ZONE_083,4,6.81,0.34,14,4,4,6,76.9,2,4.0,3,0,74.8,GREEN
SGR_ZONE_083,5,6.81,0.34,18,6,5,7,85.5,1,3.1,1,0,63.2,AMBER
SGR_ZONE_083,6,6.81,0.34,17,5,5,7,91.1,0,3.3,2,0,77.4,GREEN
SGR_ZONE_083,7,6.81,0.34,17,5,5,7,80.8,1,3.3,2,0,71.3,GREEN
SGR_ZONE_083,8,6.81,0.34,14,4,4,6,78.4,2,4.0,3,0,75.3,GREEN
SGR_ZONE_083,9,6.81,0.34,16,5,4,7,85.0,1,3.5,1,0,63.0,AMBER
SGR_ZONE_083,10,6.81,0.34,15,5,4,6,78.2,2,3.8,3,0,75.3,GREEN
SGR_ZONE_083,11,6.81,0.34,18,6,5,7,95.3,0,3.1,1,0,69.1,AMBER
SGR_ZONE_083,12,6.81,0.34,18,6,5,7,98.7,0,3.1,2,0,80.5,GREEN
SGR_ZONE_084,1,2.25,0.39,8,2,2,4,100.0,0,8.1,3,0,82.0,GREEN
SGR_ZONE_084,2,2.25,0.39,6,2,1,3,100.0,0,10.8,1,0,59.0,AMBER
SGR_ZONE_084,3,2.25,0.39,8,2,2,4,100.0,0,8.1,2,0,72.0,GREEN
SGR_ZONE_084,4,2.25,0.39,9,3,2,4,100.0,0,7.2,1,0,62.0,AMBER
SGR_ZONE_084,5,2.25,0.39,9,3,2,4,100.0,0,7.2,3,0,82.0,GREEN
SGR_ZONE_084,6,2.25,0.39,6,2,1,3,100.0,0,10.8,2,0,69.0,AMBER
SGR_ZONE_084,7,2.25,0.39,9,3,2,4,100.0,0,7.2,1,0,62.0,AMBER
SGR_ZONE_084,8,2.25,0.39,7,2,2,3,100.0,0,9.3,2,0,69.0,AMBER
SGR_ZONE_084,9,2.25,0.39,6,2,1,3,96.8,0,10.8,2,0,67.7,AMBER
SGR_ZONE_084,10,2.25,0.39,10,3,3,4,100.0,0,6.5,3,0,82.0,GREEN
SGR_ZONE_084,11,2.25,0.39,7,2,2,3,100.0,0,9.3,1,0,59.0,AMBER
SGR_ZONE_084,12,2.25,0.39,9,3,2,4,100.0,0,7.2,3,0,82.0,GREEN
SGR_ZONE_085,1,10.62,0.68,27,9,8,10,82.5,1,4.3,3,0,91.0,GREEN
SGR_ZONE_085,2,10.62,0.68,25,8,7,10,84.7,1,4.6,1,0,71.9,GREEN
SGR_ZONE_085,3,10.62,0.68,27,9,8,10,86.6,1,4.3,3,0,92.7,GREEN
SGR_ZONE_085,4,10.62,0.68,29,10,8,11,92.0,0,4.0,2,0,89.8,GREEN
SGR_ZONE_085,5,10.62,0.68,26,9,7,10,86.1,1,4.4,3,0,92.5,GREEN
SGR_ZONE_085,6,10.62,0.68,28,9,8,11,92.4,0,4.1,2,0,90.0,GREEN
SGR_ZONE_085,7,10.62,0.68,28,9,8,11,99.7,0,4.1,1,0,82.9,GREEN
SGR_ZONE_085,8,10.62,0.68,29,10,8,11,96.5,0,4.0,2,0,91.6,GREEN
SGR_ZONE_085,9,10.62,0.68,27,9,8,10,96.5,0,4.3,2,0,88.6,GREEN
SGR_ZONE_085,10,10.62,0.68,25,8,7,10,78.7,2,4.6,2,0,77.5,GREEN
SGR_ZONE_085,11,10.62,0.68,28,9,8,11,94.6,0,4.1,1,0,80.8,GREEN
SGR_ZONE_085,12,10.62,0.68,26,9,7,10,91.6,0,4.4,3,0,96.6,GREEN
SGR_ZONE_086,1,9.52,0.4,27,9,8,10,97.3,0,2.5,3,0,98.9,GREEN
SGR_ZONE_086,2,9.52,0.4,26,9,7,10,100.0,0,2.6,3,0,100.0,GREEN
SGR_ZONE_086,3,9.52,0.4,27,9,8,10,96.5,0,2.5,2,0,88.6,GREEN
SGR_ZONE_086,4,9.52,0.4,27,9,8,10,99.5,0,2.5,3,0,99.8,GREEN
SGR_ZONE_086,5,9.52,0.4,24,8,7,9,91.1,0,2.8,2,0,83.4,GREEN
SGR_ZONE_086,6,9.52,0.4,24,8,7,9,94.7,0,2.8,1,0,74.9,GREEN
SGR_ZONE_086,7,9.52,0.4,26,9,7,10,88.5,1,2.6,1,0,73.4,GREEN
SGR_ZONE_086,8,9.52,0.4,25,8,7,10,88.8,1,2.7,2,0,83.5,GREEN
SGR_ZONE_086,9,9.52,0.4,28,9,8,11,100.0,0,2.4,2,0,93.0,GREEN
SGR_ZONE_086,10,9.52,0.4,28,9,8,11,100.0,0,2.4,2,0,93.0,GREEN
SGR_ZONE_086,11,9.52,0.4,25,8,7,10,92.5,0,2.7,2,0,87.0,GREEN
SGR_ZONE_086,12,9.52,0.4,28,9,8,11,100.0,0,2.4,3,0,100.0,GREEN
SGR_ZONE_087,1,4.15,0.61,16,5,4,7,100.0,0,6.4,1,0,71.0,GREEN
SGR_ZONE_087,2,4.15,0.61,12,4,3,5,100.0,0,8.6,1,0,65.0,AMBER
SGR_ZONE_087,3,4.15,0.61,13,4,3,6,100.0,0,7.9,2,0,78.0,GREEN
SGR_ZONE_087,4,4.15,0.61,12,4,3,5,98.0,0,8.6,3,0,84.2,GREEN
SGR_ZONE_087,5,4.15,0.61,15,5,4,6,100.0,0,6.9,3,0,88.0,GREEN
SGR_ZONE_087,6,4.15,0.61,13,4,3,6,100.0,0,7.9,3,0,88.0,GREEN
SGR_ZONE_087,7,4.15,0.61,16,5,4,7,100.0,0,6.4,3,0,91.0,GREEN
SGR_ZONE_087,8,4.15,0.61,13,4,3,6,100.0,0,7.9,3,0,88.0,GREEN
SGR_ZONE_087,9,4.15,0.61,16,5,4,7,100.0,0,6.4,2,0,81.0,GREEN
SGR_ZONE_087,10,4.15,0.61,12,4,3,5,100.0,0,8.6,1,0,65.0,AMBER
SGR_ZONE_087,11,4.15,0.61,13,4,3,6,100.0,0,7.9,1,0,68.0,AMBER
SGR_ZONE_087,12,4.15,0.61,13,4,3,6,100.0,0,7.9,3,0,88.0,GREEN
SGR_ZONE_088,1,5.02,0.62,13,4,3,6,96.1,0,8.0,2,0,76.4,GREEN
SGR_ZONE_088,2,5.02,0.62,15,5,4,6,100.0,0,7.0,1,0,68.0,AMBER
SGR_ZONE_088,3,5.02,0.62,15,5,4,6,95.1,0,7.0,1,0,66.1,AMBER
SGR_ZONE_088,4,5.02,0.62,14,4,4,6,100.0,0,7.4,2,0,78.0,GREEN
SGR_ZONE_088,5,5.02,0.62,13,4,3,6,82.4,1,8.0,2,0,68.9,AMBER
SGR_ZONE_088,6,5.02,0.62,14,4,4,6,91.0,0,7.4,3,0,84.4,GREEN
SGR_ZONE_088,7,5.02,0.62,13,4,3,6,85.5,1,8.0,3,0,80.2,GREEN
SGR_ZONE_088,8,5.02,0.62,11,3,3,5,74.4,2,9.5,1,0,50.7,AMBER
SGR_ZONE_088,9,5.02,0.62,15,5,4,6,96.8,0,7.0,1,0,66.7,AMBER
SGR_ZONE_088,10,5.02,0.62,13,4,3,6,96.0,0,8.0,1,0,66.4,AMBER
SGR_ZONE_088,11,5.02,0.62,11,3,3,5,79.7,2,9.5,1,0,52.9,AMBER
SGR_ZONE_088,12,5.02,0.62,13,4,3,6,87.6,1,8.0,1,0,61.0,AMBER
SGR_ZONE_089,1,2.42,0.34,8,2,2,4,100.0,0,7.1,2,0,72.0,GREEN
SGR_ZONE_089,2,2.42,0.34,11,3,3,5,100.0,0,5.2,1,0,65.0,AMBER
SGR_ZONE_089,3,2.42,0.34,9,3,2,4,100.0,0,6.4,1,0,62.0,AMBER
SGR_ZONE_089,4,2.42,0.34,8,2,2,4,100.0,0,7.1,2,0,72.0,GREEN
SGR_ZONE_089,5,2.42,0.34,11,3,3,5,100.0,0,5.2,3,0,85.0,GREEN
SGR_ZONE_089,6,2.42,0.34,8,2,2,4,100.0,0,7.1,1,0,62.0,AMBER
